model_id,feature,coefficient,std_error,z_stat,p_value,odds_ratio,intercept,penalty,C,solver
RLOG007,NumberOfTimes90DaysLate_scaled,1.092857521592659,,,,2.9827852796354235,-3.1981936376833215,l2,1.0,liblinear
RLOG007,NumberRealEstateLoansOrLines_scaled,0.029663784619196876,,,,1.03010813752515,-3.1981936376833215,l2,1.0,liblinear
RLOG007,NumberOfTime60-89DaysPastDueNotWorse_scaled,-2.131618984859825,,,,0.11864505373179264,-3.1981936376833215,l2,1.0,liblinear
RLOG007,NumberOfDependents_median_scaled,0.06348018867491302,,,,1.0655383758652026,-3.1981936376833215,l2,1.0,liblinear
RLOG007,RevolvingUtilization_log_scaled,0.2047665494176406,,,,1.2272385319688497,-3.1981936376833215,l2,1.0,liblinear
RLOG007,DebtRatio_log_scaled,0.729156270588288,,,,2.073330539529558,-3.1981936376833215,l2,1.0,liblinear
RLOG007,MonthlyIncome_missing_flag_scaled,0.10509847314686852,,,,1.1108199909102026,-3.1981936376833215,l2,1.0,liblinear
RLOG007,NumberOfDependents_missing_flag_scaled,-0.0012838525263892456,,,,0.9987169712596878,-3.1981936376833215,l2,1.0,liblinear
RLOG007,DebtRatio_high_flag_scaled,-0.0017930853322376643,,,,0.998208521284856,-3.1981936376833215,l2,1.0,liblinear
RLOG007,RevolvingUtilization_high_flag_scaled,-0.14328266842896123,,,,0.8665090995087255,-3.1981936376833215,l2,1.0,liblinear
RLOG008,RevolvingUtilization_capped_scaled,0.7080772005711907,,,,2.0300840590008398,-3.1996765649391015,l2,10.0,liblinear
RLOG008,age_scaled,0.08690231615486028,,,,1.0907901219405243,-3.1996765649391015,l2,10.0,liblinear
RLOG008,age_sq_scaled,-0.35894972146014187,,,,0.69840946547697,-3.1996765649391015,l2,10.0,liblinear
RLOG008,NumberOfTime30-59DaysPastDueNotWorse_scaled,1.1653688118690837,,,,3.2071054836786477,-3.1996765649391015,l2,10.0,liblinear
RLOG008,DebtRatio_capped_scaled,-0.8763377802481007,,,,0.41630472275592095,-3.1996765649391015,l2,10.0,liblinear
RLOG008,MonthlyIncome_median_scaled,-0.24118707992490662,,,,0.7856946249468304,-3.1996765649391015,l2,10.0,liblinear
RLOG008,NumberOfOpenCreditLinesAndLoans_scaled,0.11140108514010498,,,,1.1178431672365063,-3.1996765649391015,l2,10.0,liblinear
RLOG008,NumberOfTimes90DaysLate_scaled,1.1037825749694696,,,,3.0155510258898395,-3.1996765649391015,l2,10.0,liblinear
RLOG008,NumberRealEstateLoansOrLines_scaled,0.02871504114216386,,,,1.0291312926099276,-3.1996765649391015,l2,10.0,liblinear
RLOG008,NumberOfTime60-89DaysPastDueNotWorse_scaled,-2.149255421923785,,,,0.11657092162082228,-3.1996765649391015,l2,10.0,liblinear
RLOG008,NumberOfDependents_median_scaled,0.06331400235356557,,,,1.0653613126754107,-3.1996765649391015,l2,10.0,liblinear
RLOG008,RevolvingUtilization_log_scaled,0.1962351717085364,,,,1.2168130316882173,-3.1996765649391015,l2,10.0,liblinear
RLOG008,DebtRatio_log_scaled,0.7611054643200802,,,,2.140641315588317,-3.1996765649391015,l2,10.0,liblinear
RLOG008,MonthlyIncome_missing_flag_scaled,0.1067502354914218,,,,1.1126563177129905,-3.1996765649391015,l2,10.0,liblinear
RLOG008,NumberOfDependents_missing_flag_scaled,-0.0013047958725881496,,,,0.998696055003433,-3.1996765649391015,l2,10.0,liblinear
RLOG008,DebtRatio_high_flag_scaled,0.021122485636278575,,,,1.021347144331178,-3.1996765649391015,l2,10.0,liblinear
RLOG008,RevolvingUtilization_high_flag_scaled,-0.14372852753294016,,,,0.8661228446520497,-3.1996765649391015,l2,10.0,liblinear
