table_name,model_id,split,bucket,total,bad,good,bad_rate,cum_bad,cum_total,cum_bad_pct,cum_total_pct,lift
lift,NN002,validation,"(0.0521, 0.0846]",4481,281,4200,0.0627092166927025,2452,13445,0.8165168165168165,0.29999776870384,2.7217429651048097
lift,NN002,validation,"(0.0342, 0.0521]",4482,190,4292,0.0423917893797411,2642,17927,0.8797868797868797,0.4000044625923198,2.199442661427377
lift,NN002,validation,"(0.024, 0.0342]",4481,118,4363,0.0263334077214907,2760,22408,0.919080919080919,0.4999888435192003,1.8382028539115296
lift,NN002,validation,"(0.0182, 0.024]",4482,82,4400,0.0182954038375725,2842,26890,0.9463869463869464,0.5999955374076801,1.5773233088963845
lift,NN002,validation,"(0.0143, 0.0182]",4482,65,4417,0.0145024542614904,2907,31372,0.968031968031968,0.7000022312961599,1.3828984033943872
lift,NN002,validation,"(0.0114, 0.0143]",4481,50,4431,0.0111582236108011,2957,35853,0.9846819846819846,0.7999866122230403,1.2308730791702929
lift,NN002,validation,"(0.00869, 0.0114]",4482,22,4460,0.0049085229808121,2979,40335,0.992007992007992,0.8999933061115202,1.102239300305496
lift,NN002,validation,"(-0.0009999598, 0.00869]",4482,24,4458,0.0053547523427041,3003,44817,1.0,1.0,1.0
lift,NN003,train,"(0.174, 0.896]",10458,3864,6594,0.3694779116465863,3864,10458,0.5515272623465601,0.1000066938884798,5.514903461978087
lift,NN003,train,"(0.0854, 0.174]",10457,1229,9228,0.1175289279908195,5093,20915,0.7269483300028547,0.2000038250791313,3.6346721354716007
lift,NN003,train,"(0.0496, 0.0854]",10457,693,9764,0.0662713971502342,5786,31372,0.8258635455324008,0.3000009562697828,2.7528697101542696
lift,NN003,train,"(0.03, 0.0496]",10457,443,10014,0.0423639667208568,6229,41829,0.8890950613759635,0.3999980874604343,2.2227482811749892
lift,NN003,train,"(0.0194, 0.03]",10457,274,10183,0.0262025437505976,6503,52286,0.9282043962318012,0.4999952186510858,1.856426544909692
lift,NN003,train,"(0.0134, 0.0194]",10458,196,10262,0.0187416331994645,6699,62744,0.9561804167856124,0.6000019125395657,1.59362894817866
lift,NN003,train,"(0.0101, 0.0134]",10457,110,10347,0.010519269388926,6809,73201,0.9718812446474452,0.6999990437302172,1.388403674765608
lift,NN003,train,"(0.00815, 0.0101]",10457,73,10384,0.0069809696853782,6882,83658,0.9823008849557522,0.7999961749208687,1.227881977126848
lift,NN003,train,"(0.00664, 0.00815]",10457,78,10379,0.0074591182939657,6960,94115,0.9934341992577792,0.8999933061115202,1.103823986813831
lift,NN003,train,"(-0.00099999999766, 0.00664]",10458,46,10412,0.0043985465672212,7006,104573,1.0,1.0,1.0
lift,NN003,validation,"(0.173, 0.897]",4482,1662,2820,0.3708165997322624,1662,4482,0.5534465534465535,0.1000066938884798,5.534095088311957
lift,NN003,validation,"(0.085, 0.173]",4482,539,3943,0.1202588130298973,2201,8964,0.732933732933733,0.2000133877769596,3.664423372254698
lift,NN003,validation,"(0.0502, 0.085]",4481,300,4181,0.0669493416648069,2501,13445,0.8328338328338328,0.29999776870384,2.7761334240322713
lift,NN003,validation,"(0.0304, 0.0502]",4482,161,4321,0.035921463632307,2662,17927,0.8864468864468864,0.4000044625923198,2.216092492323875
lift,NN003,validation,"(0.0193, 0.0304]",4481,104,4377,0.0232091051104664,2766,22408,0.9210789210789212,0.4999888435192003,1.8421989470722069
lift,NN003,validation,"(0.0134, 0.0193]",4482,78,4404,0.0174029451137884,2844,26890,0.9470529470529472,0.5999955374076801,1.5784333182622512
lift,NN003,validation,"(0.0101, 0.0134]",4482,64,4418,0.0142793395805444,2908,31372,0.9683649683649684,0.7000022312961599,1.3833741166394489
lift,NN003,validation,"(0.00813, 0.0101]",4481,46,4435,0.010265565721937,2954,35853,0.9836829836829836,0.7999866122230403,1.229624307023688
lift,NN003,validation,"(0.00662, 0.00813]",4482,33,4449,0.0073627844712182,2987,40335,0.9946719946719946,0.8999933061115202,1.10519932528114
lift,NN003,validation,"(-0.000736, 0.00662]",4482,16,4466,0.0035698348951361,3003,44817,1.0,1.0,1.0
lift,NN004,train,"(0.164, 0.836]",10458,3761,6697,0.3596289921591126,3761,10458,0.5368255780759349,0.1000066938884798,5.367896459756621
lift,NN004,train,"(0.0871, 0.164]",10457,1216,9241,0.1162857416084919,4977,20915,0.7103910933485584,0.2000038250791313,3.551887535488348
lift,NN004,train,"(0.0531, 0.0871]",10457,728,9729,0.0696184374103471,5705,31372,0.8143020268341422,0.3000009562697828,2.7143314373366936
lift,NN004,train,"(0.0333, 0.0531]",10457,455,10002,0.0435115233814669,6160,41829,0.879246360262632,0.3999980874604343,2.198126410665907
lift,NN004,train,"(0.0223, 0.0333]",10457,299,10158,0.0285932867935354,6459,52286,0.9219240650870684,0.4999952186510858,1.8438657625052592
lift,NN004,train,"(0.0163, 0.0223]",10458,187,10271,0.0178810480015299,6646,62744,0.9486154724521838,0.6000019125395657,1.5810207478124156
lift,NN004,train,"(0.0127, 0.0163]",10457,136,10321,0.0130056421535813,6782,73201,0.9680274050813588,0.6999990437302172,1.3828981821501474
lift,NN004,train,"(0.0101, 0.0127]",10457,96,10361,0.0091804532848809,6878,83658,0.9817299457607764,0.7999961749208687,1.2271682997207878
lift,NN004,train,"(0.00766, 0.0101]",10457,78,10379,0.0074591182939657,6956,94115,0.9928632600628032,0.8999933061115202,1.103189605212214
lift,NN004,train,"(0.0005499999999999999, 0.00766]",10458,50,10408,0.0047810288774144,7006,104573,1.0,1.0,1.0
lift,NN004,validation,"(0.164, 0.801]",4482,1657,2825,0.3697010263275324,1657,4482,0.5517815517815517,0.1000066938884798,5.5174461861208846
lift,NN004,validation,"(0.0871, 0.164]",4482,504,3978,0.1124497991967871,2161,8964,0.7196137196137196,0.2000133877769596,3.597827763490414
lift,NN004,validation,"(0.0536, 0.0871]",4481,304,4177,0.067841999553671,2465,13445,0.8208458208458208,0.29999776870384,2.736173086861075
lift,NN004,validation,"(0.0335, 0.0536]",4482,189,4293,0.0421686746987951,2654,17927,0.8837828837828838,0.4000044625923198,2.209432559965276
lift,NN004,validation,"(0.0222, 0.0335]",4481,114,4367,0.0254407498326266,2768,22408,0.9217449217449216,0.4999888435192003,1.8435309781257656
lift,NN004,validation,"(0.0163, 0.0222]",4482,71,4411,0.0158411423471664,2839,26890,0.9453879453879452,0.5999955374076801,1.5756582948475846
lift,NN004,validation,"(0.0126, 0.0163]",4482,69,4413,0.0153949129852744,2908,31372,0.9683649683649684,0.7000022312961599,1.3833741166394489
lift,NN004,validation,"(0.0101, 0.0126]",4481,40,4441,0.0089265788886409,2948,35853,0.9816849816849816,0.7999866122230403,1.2271267627304778
lift,NN004,validation,"(0.00763, 0.0101]",4482,28,4454,0.0062472110664881,2976,40335,0.991008991008991,0.8999933061115202,1.1011292909396293
lift,NN004,validation,"(0.00044000000000000007, 0.00763]",4482,27,4455,0.0060240963855421,3003,44817,1.0,1.0,1.0
lift,NN005,train,"(0.162, 0.984]",10458,3540,6918,0.3384968445209409,3540,10458,0.5052811875535256,0.1000066938884798,5.052473668582409
lift,NN005,train,"(0.105, 0.162]",10456,1148,9308,0.1097934200459066,4688,20914,0.6691407365115615,0.199994262381303,3.3457996671714407
lift,NN005,train,"(0.0644, 0.105]",10458,773,9685,0.0739147064448269,5461,31372,0.7794747359406223,0.3000009562697828,2.598240837738069
lift,NN005,train,"(0.0407, 0.0644]",10457,503,9954,0.0481017500239074,5964,41829,0.851270339708821,0.3999980874604343,2.1281860248719915
lift,NN005,train,"(0.0278, 0.0407]",10457,358,10099,0.0342354403748685,6322,52286,0.9023693976591493,0.4999952186510858,1.8047560536550933
lift,NN005,train,"(0.0204, 0.0278]",10458,224,10234,0.0214190093708166,6546,62744,0.9343419925777904,0.6000019125395657,1.5572316905176158
lift,NN005,train,"(0.0155, 0.0204]",10457,165,10292,0.0157789040833891,6711,73201,0.9578932343705396,0.6999990437302172,1.368420775642825
lift,NN005,train,"(0.0117, 0.0155]",10457,124,10333,0.0118580854929712,6835,83658,0.9755923494147872,0.7999961749208687,1.2194962676056391
lift,NN005,train,"(0.00786, 0.0117]",10457,102,10355,0.009754231615186,6937,94115,0.9901512988866684,0.8999933061115202,1.1001762926045326
lift,NN005,train,"(-0.001, 0.00786]",10458,69,10389,0.0065978198508318,7006,104573,1.0,1.0,1.0
lift,NN005,validation,"(0.162, 0.984]",4482,1538,2944,0.3431503792949576,1538,4482,0.5121545121545121,0.1000066938884798,5.121202313973399
lift,NN005,validation,"(0.107, 0.162]",4482,495,3987,0.110441767068273,2033,8964,0.6769896769896769,0.2000133877769596,3.384721815444707
lift,NN005,validation,"(0.0652, 0.107]",4481,316,4165,0.0705199732202633,2349,13445,0.7822177822177823,0.29999776870384,2.6074120004205543
lift,NN005,validation,"(0.0411, 0.0652]",4482,211,4271,0.0470771976796073,2560,17927,0.8524808524808525,0.4000044625923198,2.131178354751736
lift,NN005,validation,"(0.0282, 0.0411]",4481,152,4329,0.0339209997768355,2712,22408,0.903096903096903,0.4999888435192003,1.8062341086261111
lift,NN005,validation,"(0.0204, 0.0282]",4482,108,4374,0.0240963855421686,2820,26890,0.939060939060939,0.5999955374076801,1.5651132058718522
lift,NN005,validation,"(0.0155, 0.0204]",4482,65,4417,0.0145024542614904,2885,31372,0.9607059607059608,0.7000022312961599,1.3724327120030295
lift,NN005,validation,"(0.0116, 0.0155]",4481,52,4429,0.0116045525552332,2937,35853,0.978021978021978,0.7999866122230403,1.2225479315262595
lift,NN005,validation,"(0.00782, 0.0116]",4482,32,4450,0.0071396697902722,2969,40335,0.9886779886779888,0.8999933061115202,1.0985392690859408
lift,NN005,validation,"(-0.0009999999999948301, 0.00782]",4482,34,4448,0.0075858991521642,3003,44817,1.0,1.0,1.0
lift,NN006,train,"(0.159, 0.995]",10458,3806,6652,0.3639319181487856,3806,10458,0.543248644019412,0.1000066938884798,5.432122819950466
lift,NN006,train,"(0.0826, 0.159]",10457,1209,9248,0.1156163335564693,5015,20915,0.7158150157008278,0.2000038250791313,3.57900662858631
lift,NN006,train,"(0.0497, 0.0826]",10457,693,9764,0.0662713971502342,5708,31372,0.8147302312303739,0.3000009562697828,2.7157587807743813
lift,NN006,train,"(0.0316, 0.0497]",10457,493,9964,0.0471454528067323,6201,41829,0.8850984870111334,0.3999980874604343,2.2127567974901443
lift,NN006,train,"(0.0218, 0.0316]",10457,282,10175,0.0269675815243377,6483,52286,0.9253497002569226,0.4999952186510858,1.8507170983622223
lift,NN006,train,"(0.0162, 0.0218]",10458,189,10269,0.0180722891566265,6672,62744,0.952326577219526,0.6000019125395657,1.5872059027090637
lift,NN006,train,"(0.0126, 0.0162]",10457,135,10322,0.0129100124318638,6807,73201,0.9715957750499572,0.6999990437302172,1.3879958604977962
lift,NN006,train,"(0.0102, 0.0126]",10457,79,10378,0.0075547480156832,6886,83658,0.982871824150728,0.7999961749208687,1.2285956545329086
lift,NN006,train,"(0.00795, 0.0102]",10457,77,10380,0.0073634885722482,6963,94115,0.9938624036540108,0.8999933061115202,1.104299773015044
lift,NN006,train,"(-0.001, 0.00795]",10458,43,10415,0.0041116848345764,7006,104573,1.0,1.0,1.0
lift,NN006,validation,"(0.159, 0.934]",4482,1656,2826,0.3694779116465863,1656,4482,0.5514485514485514,0.1000066938884798,5.514116405682671
lift,NN006,validation,"(0.0829, 0.159]",4482,517,3965,0.1153502900490852,2173,8964,0.7236097236097236,0.2000133877769596,3.6178064461197
lift,NN006,validation,"(0.0502, 0.0829]",4481,299,4182,0.0667261771925909,2472,13445,0.8231768231768232,0.29999776870384,2.743943152422141
lift,NN006,validation,"(0.0319, 0.0502]",4482,186,4296,0.0414993306559571,2658,17927,0.8851148851148851,0.4000044625923198,2.2127625261445756
lift,NN006,validation,"(0.0217, 0.0319]",4481,116,4365,0.0258870787770586,2774,22408,0.9237429237429238,0.4999888435192003,1.847527071286443
lift,NN006,validation,"(0.0161, 0.0217]",4482,81,4401,0.0180722891566265,2855,26890,0.9507159507159508,0.5999955374076801,1.5845383697745172
lift,NN006,validation,"(0.0125, 0.0161]",4482,60,4422,0.0133868808567603,2915,31372,0.9706959706959708,0.7000022312961599,1.3867041093548809
lift,NN006,validation,"(0.0101, 0.0125]",4481,41,4440,0.0091497433608569,2956,35853,0.9843489843489844,0.7999866122230403,1.2304568217880911
lift,NN006,validation,"(0.00795, 0.0101]",4482,27,4455,0.0060240963855421,2983,40335,0.9933399933399932,0.8999933061115202,1.103719312793318
lift,NN006,validation,"(-0.0009999728, 0.00795]",4482,20,4462,0.0044622936189201,3003,44817,1.0,1.0,1.0
lift,NN007,train,"(0.168, 0.996]",10458,3860,6598,0.3690954293363931,3860,10458,0.5509563231515844,0.1000066938884798,5.5091944521830785
lift,NN007,train,"(0.084, 0.168]",10457,1227,9230,0.1173376685473845,5087,20915,0.7260919212103911,0.2000038250791313,3.630390173403501
lift,NN007,train,"(0.049, 0.084]",10457,703,9754,0.0672276943674093,5790,31372,0.8264344847273766,0.3000009562697828,2.7547728347378535
lift,NN007,train,"(0.0301, 0.049]",10457,443,10014,0.0423639667208568,6233,41829,0.8896660005709391,0.3999980874604343,2.22417563598711
lift,NN007,train,"(0.02, 0.0301]",10457,285,10172,0.0272544706894902,6518,52286,0.9303454182129604,0.4999952186510858,1.8607086298202944
lift,NN007,train,"(0.0145, 0.02]",10458,185,10273,0.0176898068464333,6703,62744,0.956751355980588,0.6000019125395657,1.5945805104704518
lift,NN007,train,"(0.0109, 0.0145]",10457,105,10352,0.0100411207803385,6808,73201,0.9717385098487012,0.6999990437302172,1.3881997676317022
lift,NN007,train,"(0.00856, 0.0109]",10457,96,10361,0.0091804532848809,6904,83658,0.9854410505281188,0.7999961749208687,1.23180720286018
lift,NN007,train,"(0.00678, 0.00856]",10457,56,10401,0.0053552644161805,6960,94115,0.9934341992577792,0.8999933061115202,1.103823986813831
lift,NN007,train,"(-0.0009999999364, 0.00678]",10458,46,10412,0.0043985465672212,7006,104573,1.0,1.0,1.0
lift,NN007,validation,"(0.168, 0.932]",4482,1659,2823,0.3701472556894243,1659,4482,0.5524475524475524,0.1000066938884798,5.524105746997313
lift,NN007,validation,"(0.0841, 0.168]",4482,534,3948,0.1191432396251673,2193,8964,0.7302697302697303,0.2000133877769596,3.651104250501841
lift,NN007,validation,"(0.0496, 0.0841]",4481,300,4181,0.0669493416648069,2493,13445,0.8301698301698301,0.29999776870384,2.7672533491053386
lift,NN007,validation,"(0.0304, 0.0496]",4482,176,4306,0.0392681838464971,2669,17927,0.8887778887778888,0.4000044625923198,2.2219199331376496
lift,NN007,validation,"(0.02, 0.0304]",4481,92,4389,0.0205311314438741,2761,22408,0.9194139194139194,0.4999888435192003,1.8388688694383089
lift,NN007,validation,"(0.0144, 0.02]",4482,103,4379,0.0229808121374386,2864,26890,0.9537129537129536,0.5999955374076801,1.5895334119209168
lift,NN007,validation,"(0.0109, 0.0144]",4482,44,4438,0.0098170459616242,2908,31372,0.9683649683649684,0.7000022312961599,1.3833741166394489
lift,NN007,validation,"(0.00858, 0.0109]",4481,48,4433,0.0107118946663691,2956,35853,0.9843489843489844,0.7999866122230403,1.2304568217880911
lift,NN007,validation,"(0.00679, 0.00858]",4482,27,4455,0.0060240963855421,2983,40335,0.9933399933399932,0.8999933061115202,1.103719312793318
lift,NN007,validation,"(-0.000866, 0.00679]",4482,20,4462,0.0044622936189201,3003,44817,1.0,1.0,1.0
lift,NN008,train,"(0.147, 0.982]",10458,3851,6607,0.3682348441384586,3851,10458,0.5496717099628889,0.1000066938884798,5.49634918014431
lift,NN008,train,"(0.0733, 0.147]",10457,1235,9222,0.1181027063211246,5086,20915,0.7259491864116472,0.2000038250791313,3.629676513058818
lift,NN008,train,"(0.0424, 0.0733]",10457,699,9758,0.0668451754805393,5785,31372,0.8257208107336569,0.3000009562697828,2.7523939290083734
lift,NN008,train,"(0.0254, 0.0424]",10457,439,10018,0.0419814478339868,6224,41829,0.8883813873822438,0.3999980874604343,2.2209640876598384
lift,NN008,train,"(0.0163, 0.0254]",10457,284,10173,0.0271588409677727,6508,52286,0.928918070225521,0.4999952186510858,1.8578539065465591
lift,NN008,train,"(0.0115, 0.0163]",10458,194,10264,0.0185503920443679,6702,62744,0.956608621181844,0.6000019125395657,1.5943426198975037
lift,NN008,train,"(0.00888, 0.0115]",10457,116,10341,0.0110930477192311,6818,73201,0.9731658578361404,0.6999990437302172,1.3902388389707614
lift,NN008,train,"(0.00712, 0.00888]",10457,81,10376,0.0077460074591182,6899,83658,0.9847273765343992,0.7999961749208687,1.230915106102605
lift,NN008,train,"(0.00578, 0.00712]",10457,63,10394,0.0060246724682031,6962,94115,0.993719668855267,0.8999933061115202,1.10414117761464
lift,NN008,train,"(-0.001, 0.00578]",10458,44,10414,0.0042073054121246,7006,104573,1.0,1.0,1.0
lift,NN008,validation,"(0.146, 0.949]",4482,1659,2823,0.3701472556894243,1659,4482,0.5524475524475524,0.1000066938884798,5.524105746997313
lift,NN008,validation,"(0.0735, 0.146]",4482,537,3945,0.1198125836680053,2196,8964,0.7312687312687313,0.2000133877769596,3.6560989211591624
lift,NN008,validation,"(0.0429, 0.0735]",4481,302,4179,0.067395670609239,2498,13445,0.8318348318348319,0.29999776870384,2.772803395934672
lift,NN008,validation,"(0.0257, 0.0429]",4482,168,4314,0.037483266398929,2666,17927,0.8877788877788878,0.4000044625923198,2.2194224585031748
lift,NN008,validation,"(0.0163, 0.0257]",4481,111,4370,0.0247712564159785,2777,22408,0.9247419247419248,0.4999888435192003,1.8495251178667815
lift,NN008,validation,"(0.0114, 0.0163]",4482,77,4405,0.0171798304328424,2854,26890,0.9503829503829504,0.5999955374076801,1.583983365091584
lift,NN008,validation,"(0.00886, 0.0114]",4482,61,4421,0.0136099955377063,2915,31372,0.9706959706959708,0.7000022312961599,1.3867041093548809
lift,NN008,validation,"(0.00712, 0.00886]",4481,42,4439,0.0093729078330729,2957,35853,0.9846819846819846,0.7999866122230403,1.2308730791702929
lift,NN008,validation,"(0.00578, 0.00712]",4482,29,4453,0.0064703257474341,2986,40335,0.9943389943389944,0.8999933061115202,1.1048293221591845
lift,NN008,validation,"(-0.00099738, 0.00578]",4482,17,4465,0.0037929495760821,3003,44817,1.0,1.0,1.0
lift,NN009,train,"(0.173, 0.952]",10458,3868,6590,0.3698603939567795,3868,10458,0.5520982015415358,0.1000066938884798,5.520612471773095
lift,NN009,train,"(0.0873, 0.173]",10457,1277,9180,0.12211915463326,5145,20915,0.7343705395375393,0.2000038250791313,3.6717824733951274
lift,NN009,train,"(0.0549, 0.0873]",10457,667,9790,0.063785024385579,5812,31372,0.8295746502997431,0.3000009562697828,2.7652400199475657
lift,NN009,train,"(0.0343, 0.0549]",10457,438,10019,0.0418858181122692,6250,41829,0.8920924921495861,0.3999980874604343,2.230241893938623
lift,NN009,train,"(0.0217, 0.0343]",10457,284,10173,0.0271588409677727,6534,52286,0.9326291749928632,0.4999952186510858,1.8652761870582697
lift,NN009,train,"(0.0145, 0.0217]",10458,157,10301,0.0150124306750812,6691,62744,0.9550385383956608,0.6000019125395657,1.591725823595076
lift,NN009,train,"(0.0102, 0.0145]",10457,125,10332,0.0119537152146887,6816,73201,0.9728803882386526,0.6999990437302172,1.3898310247029495
lift,NN009,train,"(0.0072, 0.0102]",10457,95,10362,0.0090848235631634,6911,83658,0.9864401941193264,0.7999961749208687,1.233056138320786
lift,NN009,train,"(0.00497, 0.0072]",10457,61,10396,0.005833413024768,6972,94115,0.9951470168427062,0.8999933061115202,1.1057271316186827
lift,NN009,train,"(-0.0009999999999592, 0.00497]",10458,34,10424,0.0032510996366418,7006,104573,1.0,1.0,1.0
lift,NN009,validation,"(0.174, 0.879]",4482,1645,2837,0.3670236501561802,1645,4482,0.5477855477855478,0.1000066938884798,5.477488820862315
lift,NN009,validation,"(0.0875, 0.174]",4482,555,3927,0.1238286479250334,2200,8964,0.7326007326007326,0.2000133877769596,3.6627584820355903
lift,NN009,validation,"(0.0557, 0.0875]",4481,310,4171,0.0691809863869672,2510,13445,0.8358308358308358,0.29999776870384,2.7861235083250704
lift,NN009,validation,"(0.0349, 0.0557]",4482,155,4327,0.0345827755466309,2665,17927,0.8874458874458875,0.4000044625923198,2.21858996695835
lift,NN009,validation,"(0.0217, 0.0349]",4481,102,4379,0.0227627761660343,2767,22408,0.9214119214119214,0.4999888435192003,1.842864962598986
lift,NN009,validation,"(0.0145, 0.0217]",4482,85,4397,0.0189647478804105,2852,26890,0.9497169497169498,0.5999955374076801,1.5828733557257173
lift,NN009,validation,"(0.0103, 0.0145]",4482,64,4418,0.0142793395805444,2916,31372,0.971028971028971,0.7000022312961599,1.3871798225999423
lift,NN009,validation,"(0.00723, 0.0103]",4481,40,4441,0.0089265788886409,2956,35853,0.9843489843489844,0.7999866122230403,1.2304568217880911
lift,NN009,validation,"(0.00498, 0.00723]",4482,28,4454,0.0062472110664881,2984,40335,0.9936729936729936,0.8999933061115202,1.1040893159152736
lift,NN009,validation,"(-0.0009046, 0.00498]",4482,19,4463,0.0042391789379741,3003,44817,1.0,1.0,1.0
lift,NN010,train,"(0.195, 0.767]",10458,3779,6679,0.3613501625549818,3779,10458,0.5393948044533258,0.1000066938884798,5.39358700383416
lift,NN010,train,"(0.094, 0.195]",10457,1195,9262,0.1142775174524242,4974,20915,0.7099628889523266,0.2000038250791313,3.5497465544542983
lift,NN010,train,"(0.0597, 0.094]",10457,739,9718,0.0706703643492397,5713,31372,0.8154439052240936,0.3000009562697828,2.7181376865038613
lift,NN010,train,"(0.0404, 0.0597]",10457,471,9986,0.0450415989289471,6184,41829,0.8826719954324864,0.3999980874604343,2.206690539538631
lift,NN010,train,"(0.0288, 0.0404]",10457,298,10159,0.0284976570718179,6482,52286,0.9252069654581788,0.4999952186510858,1.850431626034849
lift,NN010,train,"(0.0214, 0.0288]",10458,174,10284,0.0166379804934021,6656,62744,0.9500428204396232,0.6000019125395657,1.5833996535418955
lift,NN010,train,"(0.0167, 0.0214]",10457,123,10334,0.0117624557712537,6779,73201,0.9675992006851272,0.6999990437302172,1.3822864607484295
lift,NN010,train,"(0.0134, 0.0167]",10457,102,10355,0.009754231615186,6881,83658,0.9821581501570082,0.7999961749208687,1.227703557775333
lift,NN010,train,"(0.0106, 0.0134]",10457,70,10387,0.0066940805202256,6951,94115,0.9921495860690837,0.8999933061115202,1.102396628210193
lift,NN010,train,"(0.0036100000000000004, 0.0106]",10458,55,10403,0.0052591317651558,7006,104573,1.0,1.0,1.0
lift,NN010,validation,"(0.198, 0.697]",4482,1634,2848,0.3645693886657742,1634,4482,0.5441225441225441,0.1000066938884798,5.440861236041959
lift,NN010,validation,"(0.0948, 0.198]",4482,549,3933,0.1224899598393574,2183,8964,0.726939726939727,0.2000133877769596,3.6344553483107704
lift,NN010,validation,"(0.0601, 0.0948]",4481,297,4184,0.0662798482481589,2480,13445,0.8258408258408259,0.29999776870384,2.7528232273490736
lift,NN010,validation,"(0.0407, 0.0601]",4482,164,4318,0.036590807675145,2644,17927,0.8804528804528805,0.4000044625923198,2.2011076445170272
lift,NN010,validation,"(0.0288, 0.0407]",4481,114,4367,0.0254407498326266,2758,22408,0.9184149184149184,0.4999888435192003,1.8368708228579704
lift,NN010,validation,"(0.0213, 0.0288]",4482,93,4389,0.0207496653279785,2851,26890,0.9493839493839494,0.5999955374076801,1.582318351042784
lift,NN010,validation,"(0.0166, 0.0213]",4482,50,4432,0.0111557340473003,2901,31372,0.966033966033966,0.7000022312961599,1.3800441239240169
lift,NN010,validation,"(0.0133, 0.0166]",4481,54,4427,0.0120508814996652,2955,35853,0.984015984015984,0.7999866122230403,1.2300405644058894
lift,NN010,validation,"(0.0106, 0.0133]",4482,29,4453,0.0064703257474341,2984,40335,0.9936729936729936,0.8999933061115202,1.1040893159152736
lift,NN010,validation,"(0.00385, 0.0106]",4482,19,4463,0.0042391789379741,3003,44817,1.0,1.0,1.0
lift,NN011,train,"(0.158, 0.849]",10458,3763,6695,0.3598202333142092,3763,10458,0.5371110476734228,0.1000066938884798,5.370750964654126
lift,NN011,train,"(0.0855, 0.158]",10457,1202,9255,0.1149469255044467,4965,20915,0.7086782757636312,0.2000038250791313,3.5433236113521493
lift,NN011,train,"(0.0521, 0.0855]",10457,707,9750,0.0676102132542794,5672,31372,0.8095917784755924,0.3000009562697828,2.6986306595221254
lift,NN011,train,"(0.0343, 0.0521]",10457,519,9938,0.0496318255713875,6191,41829,0.883671139023694,0.3999980874604343,2.2091884104598423
lift,NN011,train,"(0.0244, 0.0343]",10457,287,10170,0.0274457301329253,6478,52286,0.924636026263203,0.4999952186510858,1.8492897367253551
lift,NN011,train,"(0.0187, 0.0244]",10458,172,10286,0.0164467393383056,6650,62744,0.9491864116471596,0.6000019125395657,1.5819723101042078
lift,NN011,train,"(0.0147, 0.0187]",10457,135,10322,0.0129100124318638,6785,73201,0.9684556094775908,0.6999990437302172,1.3835099035518654
lift,NN011,train,"(0.0117, 0.0147]",10457,92,10365,0.0087979343980109,6877,83658,0.9815872109620324,0.7999961749208687,1.2269898803692727
lift,NN011,train,"(0.00882, 0.0117]",10457,72,10385,0.0068853399636607,6949,94115,0.9918641164715958,0.8999933061115202,1.102079437409384
lift,NN011,train,"(-0.001, 0.00882]",10458,57,10401,0.0054503729202524,7006,104573,1.0,1.0,1.0
lift,NN011,validation,"(0.159, 0.782]",4482,1631,2851,0.3639000446229362,1631,4482,0.5431235431235432,0.1000066938884798,5.430871894727317
lift,NN011,validation,"(0.0859, 0.159]",4482,540,3942,0.1204819277108433,2171,8964,0.7229437229437229,0.2000133877769596,3.614476665681485
lift,NN011,validation,"(0.0526, 0.0859]",4481,273,4208,0.0609239009149743,2444,13445,0.8138528138528138,0.29999776870384,2.712862890177877
lift,NN011,validation,"(0.0346, 0.0526]",4482,200,4282,0.0446229361892012,2644,17927,0.8804528804528805,0.4000044625923198,2.2011076445170272
lift,NN011,validation,"(0.0245, 0.0346]",4481,113,4368,0.0252175853604106,2757,22408,0.918081918081918,0.4999888435192003,1.8362048073311907
lift,NN011,validation,"(0.0186, 0.0245]",4482,88,4394,0.0196340919232485,2845,26890,0.9473859473859474,0.5999955374076801,1.5789883229451844
lift,NN011,validation,"(0.0146, 0.0186]",4482,64,4418,0.0142793395805444,2909,31372,0.9686979686979686,0.7000022312961599,1.3838498298845106
lift,NN011,validation,"(0.0117, 0.0146]",4481,47,4434,0.010488730194153,2956,35853,0.9843489843489844,0.7999866122230403,1.2304568217880911
lift,NN011,validation,"(0.00887, 0.0117]",4482,23,4459,0.0051316376617581,2979,40335,0.992007992007992,0.8999933061115202,1.102239300305496
lift,NN011,validation,"(-0.0009999784, 0.00887]",4482,24,4458,0.0053547523427041,3003,44817,1.0,1.0,1.0
lift,NN012,train,"(0.177, 0.899]",10458,3749,6709,0.3584815452285332,3749,10458,0.5351127604910078,0.1000066938884798,5.350769430371597
lift,NN012,train,"(0.0941, 0.177]",10457,1198,9259,0.1145644066175767,4947,20915,0.7061090493862404,0.2000038250791313,3.5304777251478514
lift,NN012,train,"(0.0562, 0.0941]",10457,717,9740,0.0685665104714545,5664,31372,0.8084499000856409,0.3000009562697828,2.6948244103549572
lift,NN012,train,"(0.0357, 0.0562]",10457,518,9939,0.04953619584967,6182,41829,0.8823865258349985,0.3999980874604343,2.205976862132571
lift,NN012,train,"(0.0248, 0.0357]",10457,300,10157,0.0286889165152529,6482,52286,0.9252069654581788,0.4999952186510858,1.850431626034849
lift,NN012,train,"(0.0184, 0.0248]",10458,167,10291,0.0159686364505641,6649,62744,0.9490436768484156,0.6000019125395657,1.5817344195312597
lift,NN012,train,"(0.0141, 0.0184]",10457,150,10307,0.0143444582576264,6799,73201,0.9704538966600056,0.6999990437302172,1.3863646034265484
