table_name,model_id,split,predicted_prob,actual_rate,bin,count
calibration,BNB016,validation,0.9822381511480768,0.3623382418563141,10,
calibration,BNB017,train,0.0001930059468572,0.0051635111876075,1,
calibration,BNB017,train,0.0004713434616992,0.0073717039977317,2,
calibration,BNB017,train,0.0008617617546303,0.0094658553076402,3,
calibration,BNB017,train,0.0015642111932589,0.0129347513653348,4,
calibration,BNB017,train,0.0028750815626835,0.0225040526365976,5,
calibration,BNB017,train,0.0056241868769473,0.0275439938791124,6,
calibration,BNB017,train,0.0123643636288465,0.0450261780104712,7,
calibration,BNB017,train,0.0353056558229707,0.0684615384615384,8,
calibration,BNB017,train,0.163921878355782,0.1138149070703199,9,
calibration,BNB017,train,0.8416965899611342,0.3580034423407917,10,
calibration,BNB017,validation,0.0001919041839924,0.0044593088071348,1,
calibration,BNB017,validation,0.0004698309165698,0.0086035737921906,2,
calibration,BNB017,validation,0.000868571266168,0.0090273076055066,3,
calibration,BNB017,validation,0.0015802930979536,0.0132275132275132,4,
calibration,BNB017,validation,0.0029147625446841,0.0196299638989169,5,
calibration,BNB017,validation,0.0056489539506295,0.0225647899910634,6,
calibration,BNB017,validation,0.0124076379309893,0.0397410136191114,7,
calibration,BNB017,validation,0.034911466172127,0.0758759205534478,8,
calibration,BNB017,validation,0.1641647582903616,0.1144578313253012,9,
calibration,BNB017,validation,0.842685474110602,0.3625613565372601,10,
calibration,BNB018,train,0.0026802667041739,0.0051635111876075,1,
calibration,BNB018,train,0.006522458789438,0.0073717039977317,2,
calibration,BNB018,train,0.0118652789959101,0.0094658553076402,3,
calibration,BNB018,train,0.0213390938647079,0.0129347513653348,4,
calibration,BNB018,train,0.0385590273478021,0.0225040526365976,5,
calibration,BNB018,train,0.0728267434567929,0.0275439938791124,6,
calibration,BNB018,train,0.1473053383225166,0.0450261780104712,7,
calibration,BNB018,train,0.3290110197249764,0.0684615384615384,8,
calibration,BNB018,train,0.6897929538038546,0.1138149070703199,9,
calibration,BNB018,train,0.9820150347030808,0.3580034423407917,10,
calibration,BNB018,validation,0.0026649986076823,0.0044593088071348,1,
calibration,BNB018,validation,0.0065016120141485,0.0086035737921906,2,
calibration,BNB018,validation,0.0119577254803995,0.0090273076055066,3,
calibration,BNB018,validation,0.0215540113266803,0.0132275132275132,4,
calibration,BNB018,validation,0.0390749815335772,0.0196299638989169,5,
calibration,BNB018,validation,0.0731146373180297,0.0225647899910634,6,
calibration,BNB018,validation,0.1478003862038703,0.0397410136191114,7,
calibration,BNB018,validation,0.3268071467387438,0.0758759205534478,8,
calibration,BNB018,validation,0.6885347125998412,0.1144578313253012,9,
calibration,BNB018,validation,0.9821311428385888,0.3625613565372601,10,
calibration,WGNB001,train,3.343333908018935e-05,0.0096558317399617,1,
calibration,WGNB001,train,0.0001377607519039,0.0065908873817938,2,
calibration,WGNB001,train,0.0003392877069234,0.0111446921042689,3,
calibration,WGNB001,train,0.0007016047828259,0.0156068243505234,4,
calibration,WGNB001,train,0.0012588097923154,0.0191241155096576,5,
calibration,WGNB001,train,0.0023238626517758,0.0262189946241629,6,
calibration,WGNB001,train,0.0050542678775141,0.0408460269719608,7,
calibration,WGNB001,train,0.0148157281894553,0.0695161598776056,8,
calibration,WGNB001,train,0.1242303602885722,0.1224177505738332,9,
calibration,WGNB001,train,0.9760930851387472,0.3491107286288009,10,
calibration,WGNB001,validation,3.2980210708809036e-05,0.0093478744713999,1,
calibration,WGNB001,validation,0.0001407871058928,0.0065288356909684,2,
calibration,WGNB001,validation,0.0003491661547346,0.0121531758770924,3,
calibration,WGNB001,validation,0.000714177111176,0.0132421099095122,4,
calibration,WGNB001,validation,0.0012647111989565,0.0162344983089064,5,
calibration,WGNB001,validation,0.0023370470097503,0.0238892609957579,6,
calibration,WGNB001,validation,0.0051205028017674,0.04375,7,
calibration,WGNB001,validation,0.0154865714332204,0.0684669359982989,8,
calibration,WGNB001,validation,0.132646227341324,0.13198684828558,9,
calibration,WGNB001,validation,0.9766438908648672,0.3478357875948237,10,
calibration,WGNB002,train,3.343333628992483e-05,0.0096558317399617,1,
calibration,WGNB002,train,0.0001377607456255,0.0065908873817938,2,
calibration,WGNB002,train,0.0003392877039546,0.0111446921042689,3,
calibration,WGNB002,train,0.0007016048105313,0.0156068243505234,4,
calibration,WGNB002,train,0.0012588098640698,0.0191241155096576,5,
calibration,WGNB002,train,0.0023238627902532,0.0262189946241629,6,
calibration,WGNB002,train,0.0050542681984563,0.0408460269719608,7,
calibration,WGNB002,train,0.0148157291430982,0.0695161598776056,8,
calibration,WGNB002,train,0.1242303670742439,0.1224177505738332,9,
calibration,WGNB002,train,0.9760930858325984,0.3491107286288009,10,
calibration,WGNB002,validation,3.29802077309428e-05,0.0093478744713999,1,
calibration,WGNB002,validation,0.0001407870998833,0.0065288356909684,2,
calibration,WGNB002,validation,0.0003491661524842,0.0121531758770924,3,
calibration,WGNB002,validation,0.0007141771392336,0.0132421099095122,4,
calibration,WGNB002,validation,0.0012647112661041,0.0162344983089064,5,
calibration,WGNB002,validation,0.002337047140977,0.0238892609957579,6,
calibration,WGNB002,validation,0.00512050312713,0.04375,7,
calibration,WGNB002,validation,0.0154865725250937,0.0684669359982989,8,
calibration,WGNB002,validation,0.132646234268108,0.13198684828558,9,
calibration,WGNB002,validation,0.9766438918368364,0.3478357875948237,10,
calibration,WGNB003,train,3.34333363150619e-05,0.0096558317399617,1,
calibration,WGNB003,train,0.000137760745682,0.0065908873817938,2,
calibration,WGNB003,train,0.0003392877039814,0.0111446921042689,3,
calibration,WGNB003,train,0.0007016048102817,0.0156068243505234,4,
calibration,WGNB003,train,0.0012588098634234,0.0191241155096576,5,
calibration,WGNB003,train,0.0023238627890057,0.0262189946241629,6,
calibration,WGNB003,train,0.005054268195565,0.0408460269719608,7,
calibration,WGNB003,train,0.0148157291345069,0.0695161598776056,8,
calibration,WGNB003,train,0.1242303670131107,0.1224177505738332,9,
calibration,WGNB003,train,0.976093085826344,0.3491107286288009,10,
calibration,WGNB003,validation,3.2980207757770066e-05,0.0093478744713999,1,
calibration,WGNB003,validation,0.0001407870999374,0.0065288356909684,2,
calibration,WGNB003,validation,0.0003491661525045,0.0121531758770924,3,
calibration,WGNB003,validation,0.0007141771389808,0.0132421099095122,4,
calibration,WGNB003,validation,0.0012647112654992,0.0162344983089064,5,
calibration,WGNB003,validation,0.0023370471397948,0.0238892609957579,6,
calibration,WGNB003,validation,0.0051205031241989,0.04375,7,
calibration,WGNB003,validation,0.0154865725152568,0.0684669359982989,8,
calibration,WGNB003,validation,0.1326462342057038,0.13198684828558,9,
calibration,WGNB003,validation,0.976643891828078,0.3478357875948237,10,
calibration,WGNB004,train,3.343333656643783e-05,0.0096558317399617,1,
calibration,WGNB004,train,0.0001377607462476,0.0065908873817938,2,
calibration,WGNB004,train,0.0003392877042489,0.0111446921042689,3,
calibration,WGNB004,train,0.0007016048077857,0.0156068243505234,4,
calibration,WGNB004,train,0.001258809856959,0.0191241155096576,5,
calibration,WGNB004,train,0.0023238627765302,0.0262189946241629,6,
calibration,WGNB004,train,0.0050542681666512,0.0408460269719608,7,
calibration,WGNB004,train,0.0148157290485929,0.0695161598776056,8,
calibration,WGNB004,train,0.1242303664017872,0.1224177505738332,9,
calibration,WGNB004,train,0.9760930857638386,0.3491107286288009,10,
calibration,WGNB004,validation,3.2980208026046624e-05,0.0093478744713999,1,
calibration,WGNB004,validation,0.0001407871004788,0.0065288356909684,2,
calibration,WGNB004,validation,0.0003491661527072,0.0121531758770924,3,
calibration,WGNB004,validation,0.0007141771364531,0.0132421099095122,4,
calibration,WGNB004,validation,0.0012647112594499,0.0162344983089064,5,
calibration,WGNB004,validation,0.0023370471279726,0.0238892609957579,6,
calibration,WGNB004,validation,0.0051205030948869,0.04375,7,
calibration,WGNB004,validation,0.0154865724168898,0.0684669359982989,8,
calibration,WGNB004,validation,0.1326462335816688,0.13198684828558,9,
calibration,WGNB004,validation,0.9766438917405164,0.3478357875948237,10,
calibration,WGNB005,train,3.343333908018935e-05,0.0096558317399617,1,
calibration,WGNB005,train,0.0001377607519039,0.0065908873817938,2,
calibration,WGNB005,train,0.0003392877069234,0.0111446921042689,3,
calibration,WGNB005,train,0.0007016047828259,0.0156068243505234,4,
calibration,WGNB005,train,0.0012588097923154,0.0191241155096576,5,
calibration,WGNB005,train,0.0023238626517758,0.0262189946241629,6,
calibration,WGNB005,train,0.0050542678775141,0.0408460269719608,7,
calibration,WGNB005,train,0.0148157281894553,0.0695161598776056,8,
calibration,WGNB005,train,0.1242303602885722,0.1224177505738332,9,
calibration,WGNB005,train,0.9760930851387472,0.3491107286288009,10,
calibration,WGNB005,validation,3.2980210708809036e-05,0.0093478744713999,1,
calibration,WGNB005,validation,0.0001407871058928,0.0065288356909684,2,
calibration,WGNB005,validation,0.0003491661547346,0.0121531758770924,3,
calibration,WGNB005,validation,0.000714177111176,0.0132421099095122,4,
calibration,WGNB005,validation,0.0012647111989565,0.0162344983089064,5,
calibration,WGNB005,validation,0.0023370470097503,0.0238892609957579,6,
calibration,WGNB005,validation,0.0051205028017674,0.04375,7,
calibration,WGNB005,validation,0.0154865714332204,0.0684669359982989,8,
calibration,WGNB005,validation,0.132646227341324,0.13198684828558,9,
calibration,WGNB005,validation,0.9766438908648672,0.3478357875948237,10,
calibration,WGNB006,train,3.343336421781946e-05,0.0096558317399617,1,
calibration,WGNB006,train,0.0001377608084664,0.0065908873817938,2,
calibration,WGNB006,train,0.0003392877336696,0.0111446921042689,3,
calibration,WGNB006,train,0.0007016045332292,0.0156068243505234,4,
calibration,WGNB006,train,0.0012588091458832,0.0191241155096576,5,
calibration,WGNB006,train,0.0023238614042384,0.0262189946241629,6,
calibration,WGNB006,train,0.0050542649861602,0.0408460269719608,7,
calibration,WGNB006,train,0.0148157195981833,0.0695161598776056,8,
calibration,WGNB006,train,0.1242302991567585,0.1224177505738332,9,
calibration,WGNB006,train,0.9760930788876816,0.3491107286288009,10,
calibration,WGNB006,validation,3.2980237536605985e-05,0.0093478744713999,1,
calibration,WGNB006,validation,0.0001407871600333,0.0065288356909684,2,
calibration,WGNB006,validation,0.000349166175009,0.0121531758770924,3,
calibration,WGNB006,validation,0.0007141768584074,0.0132421099095122,4,
calibration,WGNB006,validation,0.0012647105940272,0.0162344983089064,5,
calibration,WGNB006,validation,0.002337045827535,0.0238892609957579,6,
calibration,WGNB006,validation,0.0051204998705893,0.04375,7,
calibration,WGNB006,validation,0.0154865615966205,0.0684669359982989,8,
calibration,WGNB006,validation,0.1326461649381669,0.13198684828558,9,
calibration,WGNB006,validation,0.9766438821082504,0.3478357875948237,10,
calibration,WGNB007,train,3.3433615605795415e-05,0.0096558317399617,1,
calibration,WGNB007,train,0.0001377613741159,0.0065908873817938,2,
calibration,WGNB007,train,0.0003392880012134,0.0111446921042689,3,
calibration,WGNB007,train,0.0007016020374253,0.0156068243505234,4,
calibration,WGNB007,train,0.0012588026819457,0.0191241155096576,5,
calibration,WGNB007,train,0.0023238489294762,0.0262189946241629,6,
calibration,WGNB007,train,0.0050542360742879,0.0408460269719608,7,
calibration,WGNB007,train,0.0148156336956855,0.0695161598776056,8,
calibration,WGNB007,train,0.1242296878767539,0.1224177505738332,9,
calibration,WGNB007,train,0.976093016357464,0.3491107286288009,10,
calibration,WGNB007,validation,3.298050583114491e-05,0.0093478744713999,1,
calibration,WGNB007,validation,0.0001407877014732,0.0065288356909684,2,
calibration,WGNB007,validation,0.0003491663778304,0.0121531758770924,3,
calibration,WGNB007,validation,0.0007141743309565,0.0132421099095122,4,
calibration,WGNB007,validation,0.0012647045452003,0.0162344983089064,5,
calibration,WGNB007,validation,0.0023370340060762,0.0238892609957579,6,
calibration,WGNB007,validation,0.0051204705605076,0.04375,7,
calibration,WGNB007,validation,0.0154864632400293,0.0684669359982989,8,
calibration,WGNB007,validation,0.1326455409367143,0.13198684828558,9,
calibration,WGNB007,validation,0.9766437945308948,0.3478357875948237,10,
calibration,WGNB008,train,3.343613065396843e-05,0.0096558317399617,1,
calibration,WGNB008,train,0.0001377670330573,0.0065908873817938,2,
calibration,WGNB008,train,0.0003392906848601,0.0111446921042689,3,
calibration,WGNB008,train,0.0007015770957643,0.0156068243505234,4,
calibration,WGNB008,train,0.0012587380810097,0.0191241155096576,5,
calibration,WGNB008,train,0.0023237242430332,0.0262189946241629,6,
calibration,WGNB008,train,0.0050539471223654,0.0408460269719608,7,
calibration,WGNB008,train,0.0148147756936639,0.0695161598776056,8,
calibration,WGNB008,train,0.124223578886014,0.1224177505738332,9,
calibration,WGNB008,train,0.9760923891094994,0.3491107286288009,10,
calibration,WGNB008,validation,3.29831904363138e-05,0.0093478744713999,1,
calibration,WGNB008,validation,0.0001407773206601,0.0065302568567696,2,
calibration,WGNB008,validation,0.0003491372822641,0.0121503897294818,3,
calibration,WGNB008,validation,0.0007141490799549,0.0132421099095122,4,
calibration,WGNB008,validation,0.0012646441035467,0.0162344983089064,5,
calibration,WGNB008,validation,0.0023369158609821,0.0238892609957579,6,
calibration,WGNB008,validation,0.0051201776296281,0.04375,7,
calibration,WGNB008,validation,0.0154854806154882,0.0684669359982989,8,
calibration,WGNB008,validation,0.1326393039294996,0.13198684828558,9,
calibration,WGNB008,validation,0.9766429176370492,0.3478357875948237,10,
calibration,WGNB009,train,3.346139903334555e-05,0.0096558317399617,1,
calibration,WGNB009,train,0.0001378238675941,0.0065908873817938,2,
calibration,WGNB009,train,0.0003393032660351,0.0111457447813356,3,
calibration,WGNB009,train,0.0007013097000818,0.0156053116215954,4,
calibration,WGNB009,train,0.0012580959210479,0.0191241155096576,5,
calibration,WGNB009,train,0.0023224834930718,0.0262189946241629,6,
calibration,WGNB009,train,0.0050510741463513,0.0408460269719608,7,
calibration,WGNB009,train,0.0148049483464172,0.0692359185234771,8,
calibration,WGNB009,train,0.124153760641697,0.122692932963565,9,
calibration,WGNB009,train,0.9760859257871108,0.3491107286288009,10,
calibration,WGNB009,validation,3.3010204215415083e-05,0.0093478744713999,1,
calibration,WGNB009,validation,0.0001408291954046,0.0065302568567696,2,
calibration,WGNB009,validation,0.0003491612302113,0.0121503897294818,3,
calibration,WGNB009,validation,0.0007138489244578,0.0132450331125827,4,
calibration,WGNB009,validation,0.0012638728369924,0.0162344983089064,5,
calibration,WGNB009,validation,0.0023355997163609,0.0238839285714285,6,
calibration,WGNB009,validation,0.0051172653496917,0.04375,7,
calibration,WGNB009,validation,0.0154711653477303,0.0680706232716443,8,
calibration,WGNB009,validation,0.1325273115364228,0.1323943661971831,9,
calibration,WGNB009,validation,0.9766340385877132,0.3478357875948237,10,
calibration,WGNB010,train,3.37354962797215e-05,0.0096539858535652,1,
calibration,WGNB010,train,0.0001390921902917,0.00642782871727,2,
calibration,WGNB010,train,0.0003393773123416,0.0111936697867412,3,
calibration,WGNB010,train,0.0006966268358613,0.0151544216382121,4,
calibration,WGNB010,train,0.0012534737365796,0.0195126594327051,5,
calibration,WGNB010,train,0.0023128858240322,0.0263582061249644,6,
calibration,WGNB010,train,0.0050232180299097,0.0408756296009298,7,
calibration,WGNB010,train,0.0147131144189839,0.0693580790203769,8,
calibration,WGNB010,train,0.1236172599542179,0.1226207556193209,9,
calibration,WGNB010,train,0.9760141847057586,0.3491107286288009,10,
calibration,WGNB010,validation,3.3222470662935615e-05,0.0086917762424782,1,
calibration,WGNB010,validation,0.0001394596596777,0.0066830028959679,2,
calibration,WGNB010,validation,0.0003467043716985,0.0126892252894033,3,
calibration,WGNB010,validation,0.0007119668213909,0.0130907477257599,4,
calibration,WGNB010,validation,0.0012578638674929,0.01599819738621,5,
calibration,WGNB010,validation,0.0023243642111066,0.0238839285714285,6,
calibration,WGNB010,validation,0.0050905308895957,0.0439437876422038,7,
calibration,WGNB010,validation,0.0153556554495895,0.0675330208777162,8,
calibration,WGNB010,validation,0.1318120366474533,0.1329425556858147,9,
calibration,WGNB010,validation,0.976554320709049,0.3478357875948237,10,
calibration,WGNB011,train,0.0014073069205559,0.0086679787278589,1,
calibration,WGNB011,train,0.0021917325603195,0.0135488182757154,2,
calibration,WGNB011,train,0.0031257915614627,0.0168711656441717,3,
calibration,WGNB011,train,0.0036028505675388,0.0212320029159832,4,
calibration,WGNB011,train,0.0066159268505841,0.0369494198490481,5,
calibration,WGNB011,train,0.0129192100684851,0.0608005601587116,6,
calibration,WGNB011,train,0.0280132829177149,0.0854588698433527,7,
calibration,WGNB011,train,0.1173505159787789,0.1271005601493731,8,
calibration,WGNB011,train,0.8848717706225384,0.3529473026452822,9,
calibration,WGNB011,validation,0.0014073069205567,0.0089277143131419,1,
calibration,WGNB011,validation,0.0021917325603193,0.0131918554631488,2,
calibration,WGNB011,validation,0.003125791561463,0.0149253731343283,3,
calibration,WGNB011,validation,0.0036028505675386,0.021068312406895,4,
calibration,WGNB011,validation,0.006615926850583,0.0326552462526766,5,
calibration,WGNB011,validation,0.0129200751281505,0.0489024729091414,6,
calibration,WGNB011,validation,0.0281128895293443,0.0843921866110373,7,
calibration,WGNB011,validation,0.1171037313279611,0.1325603259166405,8,
calibration,WGNB011,validation,0.8817998857608691,0.3616359722554413,9,
calibration,WGNB012,train,7.437047445892226e-05,0.0061946059277613,1,
calibration,WGNB012,train,0.0002540870343116,0.0085748585148345,2,
calibration,WGNB012,train,0.0005783794229091,0.0115060965138244,3,
calibration,WGNB012,train,0.0008218928724245,0.0157480314960629,4,
calibration,WGNB012,train,0.0011936819639683,0.0185384202041912,5,
calibration,WGNB012,train,0.0019123344986524,0.0274163974504496,6,
calibration,WGNB012,train,0.00442814191563,0.0469166349448039,7,
calibration,WGNB012,train,0.0123406702089387,0.0809628008752735,8,
calibration,WGNB012,train,0.1246911928819143,0.1351684470008217,9,
calibration,WGNB012,train,0.9767870962074892,0.3499467724765315,10,
calibration,WGNB012,validation,0.0001168985255007,0.0070791448393034,1,
calibration,WGNB012,validation,0.0003232833880499,0.009417808219178,2,
calibration,WGNB012,validation,0.0005779898642279,0.0109653416878793,3,
calibration,WGNB012,validation,0.0008225163233731,0.0137496419364079,4,
calibration,WGNB012,validation,0.0011956924453429,0.0181932245922208,5,
calibration,WGNB012,validation,0.0019129695612404,0.0274828232354778,6,
calibration,WGNB012,validation,0.0044202233305307,0.0407091267235718,7,
calibration,WGNB012,validation,0.0111273925538545,0.0719656283566058,8,
calibration,WGNB012,validation,0.0897763151900104,0.1354537366548042,9,
calibration,WGNB012,validation,0.9763607940880172,0.3475033738191633,10,
calibration,WGNB013,train,4.983074051011894e-05,0.0090737240075614,1,
calibration,WGNB013,train,0.000202457519788,0.0077563918414248,2,
calibration,WGNB013,train,0.0004611318748762,0.010224558050645,3,
calibration,WGNB013,train,0.0007597295060035,0.0125780215623226,4,
calibration,WGNB013,train,0.0011972213835777,0.0172215843857634,5,
calibration,WGNB013,train,0.002068214281862,0.0256484989798892,6,
calibration,WGNB013,train,0.0046466760837878,0.041230177799135,7,
calibration,WGNB013,train,0.0125333268242072,0.0732766761095373,8,
calibration,WGNB013,train,0.1074727094687214,0.1261863257795855,9,
calibration,WGNB013,train,0.975242559557722,0.3482048827190043,10,
calibration,WGNB013,validation,4.948261550747071e-05,0.0087873462214411,1,
calibration,WGNB013,validation,0.0002038819843551,0.0086050724637681,2,
calibration,WGNB013,validation,0.0004651505233316,0.0077777777777777,3,
calibration,WGNB013,validation,0.0007577603965262,0.0132868656066216,4,
calibration,WGNB013,validation,0.0011929047413805,0.0188679245283018,5,
calibration,WGNB013,validation,0.0020817295550114,0.0240503483928972,6,
calibration,WGNB013,validation,0.0047376099872759,0.0373685388230029,7,
calibration,WGNB013,validation,0.012537893139914,0.0716798592788038,8,
calibration,WGNB013,validation,0.1080270707414202,0.1319428700974835,9,
calibration,WGNB013,validation,0.975305196642866,0.3489513609995537,10,
calibration,WGNB014,train,4.207268649868408e-05,0.0091751887603937,1,
calibration,WGNB014,train,0.0001668953622973,0.0071551230681167,2,
calibration,WGNB014,train,0.000387353172116,0.0102608362102032,3,
calibration,WGNB014,train,0.0006993073040815,0.0132836391437308,4,
calibration,WGNB014,train,0.0011604848207905,0.0197091465748182,5,
calibration,WGNB014,train,0.0020856207940376,0.0244414741264082,6,
calibration,WGNB014,train,0.0046693566155144,0.0408456093361392,7,
calibration,WGNB014,train,0.0131075791877696,0.0723813077138326,8,
calibration,WGNB014,train,0.1156055586602066,0.1251842389702269,9,
calibration,WGNB014,train,0.975271162049096,0.3490151080512526,10,
calibration,WGNB014,validation,4.1596764680518985e-05,0.0084670231729055,1,
calibration,WGNB014,validation,0.0001681164367776,0.0080303368280169,2,
calibration,WGNB014,validation,0.0003942390545316,0.0111185234600845,3,
calibration,WGNB014,validation,0.0006995285645218,0.0102954341987466,4,
calibration,WGNB014,validation,0.0011622812401269,0.0192264699306952,5,
calibration,WGNB014,validation,0.00211224080866,0.0245480919437625,6,
calibration,WGNB014,validation,0.00476737739784,0.0348058902275769,7,
calibration,WGNB014,validation,0.0130675892410381,0.0734450816056462,8,
calibration,WGNB014,validation,0.1160041574014535,0.1323097764732445,9,
calibration,WGNB014,validation,0.9755500943719212,0.3485051316376618,10,
calibration,NN001,train,0.0066863624157944,0.0043029259896729,1,
calibration,NN001,train,0.0087103347288337,0.0065984507985081,2,
calibration,NN001,train,0.0106171152887123,0.0091804532848809,3,
calibration,NN001,train,0.0133879247541024,0.0116668260495361,4,
calibration,NN001,train,0.0176357611698513,0.0187416331994645,5,
calibration,NN001,train,0.0245737297096276,0.0268719518026202,6,
calibration,NN001,train,0.0373166315050028,0.0475279716936023,7,
calibration,NN001,train,0.0613432588979452,0.0655063593764942,8,
calibration,NN001,train,0.1055111729362001,0.1167638902170794,9,
calibration,NN001,train,0.3490818440079159,0.3627844712182062,10,
calibration,NN001,validation,0.0066994144754352,0.0042391789379741,1,
calibration,NN001,validation,0.0086839417980184,0.0060240963855421,2,
calibration,NN001,validation,0.0105252836078361,0.0095960723052889,3,
calibration,NN001,validation,0.0132680941362219,0.0133868808567603,4,
calibration,NN001,validation,0.0174916545624653,0.0185185185185185,5,
calibration,NN001,validation,0.0246197610446489,0.0243249274715465,6,
calibration,NN001,validation,0.0378057522392873,0.0406068719321731,7,
calibration,NN001,validation,0.0616322281384363,0.067395670609239,8,
calibration,NN001,validation,0.1060791523312836,0.1133422579205711,9,
calibration,NN001,validation,0.3507496691079559,0.3726015171798304,10,
calibration,NN002,train,0.0063240934963381,0.0051635111876075,1,
calibration,NN002,train,0.0101625185589341,0.0067897102419431,2,
calibration,NN002,train,0.0128095969645365,0.0093717127283159,3,
calibration,NN002,train,0.0161896523368953,0.0118580854929712,4,
calibration,NN002,train,0.0209021039269814,0.0176898068464333,5,
calibration,NN002,train,0.028371437129576,0.0267763220809027,6,
calibration,NN002,train,0.041794259877758,0.0486755283542124,7,
calibration,NN002,train,0.0663341985675378,0.068279621306302,8,
calibration,NN002,train,0.1111461582193029,0.1143731471741417,9,
calibration,NN002,train,0.3421146606239888,0.3609676802447887,10,
calibration,NN002,validation,0.0063553550666675,0.0053547523427041,1,
calibration,NN002,validation,0.0101755214957485,0.0049085229808121,2,
calibration,NN002,validation,0.0127975419875119,0.0111582236108011,3,
calibration,NN002,validation,0.0161651224793256,0.0145024542614904,4,
calibration,NN002,validation,0.0208482787594992,0.0182954038375725,5,
calibration,NN002,validation,0.0285425060339553,0.0263334077214907,6,
calibration,NN002,validation,0.0423746190632741,0.0423917893797411,7,
calibration,NN002,validation,0.0668999385910791,0.0627092166927025,8,
calibration,NN002,validation,0.1120100338693802,0.1198125836680053,9,
calibration,NN002,validation,0.3424330924409514,0.3645693886657742,10,
calibration,NN003,train,0.0056025500350021,0.0043985465672212,1,
calibration,NN003,train,0.0073761768488128,0.0074591182939657,2,
calibration,NN003,train,0.0090572630820938,0.0069809696853782,3,
calibration,NN003,train,0.0116262879120777,0.010519269388926,4,
calibration,NN003,train,0.0161261476460387,0.0187416331994645,5,
calibration,NN003,train,0.0242330600965434,0.0262025437505976,6,
calibration,NN003,train,0.0388774641311766,0.0423639667208568,7,
calibration,NN003,train,0.0656213583132515,0.0662713971502342,8,
calibration,NN003,train,0.1194499092308201,0.1175289279908195,9,
calibration,NN003,train,0.3837770829336029,0.3694779116465863,10,
calibration,NN003,validation,0.0056017351688821,0.0035698348951361,1,
calibration,NN003,validation,0.0073666601107347,0.0073627844712182,2,
calibration,NN003,validation,0.0090227909008606,0.010265565721937,3,
calibration,NN003,validation,0.0115671828492599,0.0142793395805444,4,
calibration,NN003,validation,0.0160680663924754,0.0174029451137884,5,
calibration,NN003,validation,0.0242684785984831,0.0232091051104664,6,
calibration,NN003,validation,0.0395032080531156,0.035921463632307,7,
calibration,NN003,validation,0.0656580204435551,0.0669493416648069,8,
calibration,NN003,validation,0.119415322806191,0.1202588130298973,9,
calibration,NN003,validation,0.3850062566943463,0.3708165997322624,10,
calibration,NN004,train,0.0061707249054509,0.0047810288774144,1,
calibration,NN004,train,0.0089021005797378,0.0074591182939657,2,
calibration,NN004,train,0.0113761343436537,0.0091804532848809,3,
calibration,NN004,train,0.0144154506946893,0.0130056421535813,4,
calibration,NN004,train,0.01905219813901,0.0178810480015299,5,
calibration,NN004,train,0.0272632902680561,0.0285932867935354,6,
calibration,NN004,train,0.0421591318195545,0.0435115233814669,7,
calibration,NN004,train,0.0688837406016663,0.0696184374103471,8,
calibration,NN004,train,0.1121537600677527,0.1162857416084919,9,
calibration,NN004,train,0.3583940835532427,0.3596289921591126,10,
calibration,NN004,validation,0.006159365948416,0.0060240963855421,1,
calibration,NN004,validation,0.0088972495857932,0.0062472110664881,2,
calibration,NN004,validation,0.0112918382202819,0.0089265788886409,3,
calibration,NN004,validation,0.0143298313289268,0.0153949129852744,4,
calibration,NN004,validation,0.0189941163556923,0.0158411423471664,5,
calibration,NN004,validation,0.0273362187857592,0.0254407498326266,6,
calibration,NN004,validation,0.042773865641438,0.0421686746987951,7,
calibration,NN004,validation,0.0691817945164932,0.067841999553671,8,
calibration,NN004,validation,0.1125392355336321,0.1124497991967871,9,
calibration,NN004,validation,0.3598802277788127,0.3697010263275324,10,
calibration,NN005,train,0.0051244946177711,0.0065978198508318,1,
calibration,NN005,train,0.0098300445207889,0.009754231615186,2,
calibration,NN005,train,0.0135470072548212,0.0118580854929712,3,
calibration,NN005,train,0.0177921044753964,0.0157789040833891,4,
calibration,NN005,train,0.0237702074589243,0.0214190093708166,5,
calibration,NN005,train,0.0335845597818154,0.0342354403748685,6,
calibration,NN005,train,0.0513897427920233,0.0481017500239074,7,
calibration,NN005,train,0.0834096147644202,0.0739147064448269,8,
calibration,NN005,train,0.1302780239918599,0.1097934200459066,9,
calibration,NN005,train,0.3053697664409244,0.3384968445209409,10,
calibration,NN005,validation,0.0051209377676174,0.0075858991521642,1,
calibration,NN005,validation,0.0098054330552174,0.0071396697902722,2,
calibration,NN005,validation,0.013528315642818,0.0116045525552332,3,
calibration,NN005,validation,0.0178381038031277,0.0145024542614904,4,
calibration,NN005,validation,0.0239167547643283,0.0240963855421686,5,
calibration,NN005,validation,0.0339165084657472,0.0339209997768355,6,
calibration,NN005,validation,0.0519508019601028,0.0470771976796073,7,
calibration,NN005,validation,0.0846454028527184,0.0705199732202633,8,
calibration,NN005,validation,0.1305479349659592,0.110441767068273,9,
calibration,NN005,validation,0.306320090849734,0.3431503792949576,10,
calibration,NN006,train,0.0061701961480937,0.0041116848345764,1,
calibration,NN006,train,0.0090923336347182,0.0073634885722482,2,
calibration,NN006,train,0.0113201162444314,0.0075547480156832,3,
calibration,NN006,train,0.0142598235726918,0.0129100124318638,4,
calibration,NN006,train,0.0187266740538414,0.0180722891566265,5,
calibration,NN006,train,0.0261817647778148,0.0269675815243377,6,
calibration,NN006,train,0.0397409013668592,0.0471454528067323,7,
