table_name,model_id,split,row_number,population_pct,y_score,cum_bad_pct,cum_good_pct,ks
ks,BLOG001,validation,30865.0,0.6886895597652677,0.0221018418201516,0.9254079254079254,0.6716889080212369,0.2537190173866884
ks,BLOG001,validation,31448.0,0.7016980163777138,0.0221018418201516,0.932067932067932,0.6851532979384894,0.2469146341294426
ks,BLOG001,validation,32031.0,0.71470647299016,0.0221018418201516,0.9363969363969364,0.6987850959008944,0.237611840496042
ks,BLOG001,validation,32614.0,0.7277149296026062,0.0221018418201516,0.9393939393939394,0.7125125556033864,0.226881383790553
ks,BLOG001,validation,33198.0,0.7407456991766517,0.0221018418201516,0.942057942057942,0.7262878461759219,0.2157700958820201
ks,BLOG001,validation,33781.0,0.7537541557890979,0.0140094940372817,0.9453879453879452,0.7399913904433921,0.2053965549445532
ks,BLOG001,validation,34364.0,0.7667626124015441,0.0140094940372817,0.9467199467199467,0.7538384273209929,0.1928815193989538
ks,BLOG001,validation,34947.0,0.7797710690139902,0.0140094940372817,0.949050949050949,0.7676137178935285,0.1814372311574205
ks,BLOG001,validation,35530.0,0.7927795256264364,0.0140094940372817,0.9517149517149516,0.7813650930310422,0.1703498586839095
ks,BLOG001,validation,36113.0,0.8057879822388826,0.0140094940372817,0.9547119547119548,0.7950925527335342,0.1596194019784205
ks,BLOG001,validation,36697.0,0.8188187518129282,0.0140094940372817,0.9577089577089576,0.808843927871048,0.1488650298379097
ks,BLOG001,validation,37280.0,0.8318272084253743,0.0140094940372817,0.96003996003996,0.8226192184435835,0.1374207415963765
ks,BLOG001,validation,37863.0,0.8448356650378205,0.0140094940372817,0.9623709623709624,0.836394509016119,0.1259764533548434
ks,BLOG001,validation,38446.0,0.8578441216502667,0.0140094940372817,0.967032967032967,0.8500023915435022,0.1170305754894648
ks,BLOG001,validation,39029.0,0.8708525782627128,0.0140094940372817,0.9696969696969696,0.8637537666810159,0.1059432030159538
ks,BLOG001,validation,39613.0,0.8838833478367584,0.0140094940372817,0.973026973026973,0.8774812263835079,0.0955457466434651
ks,BLOG001,validation,40196.0,0.8968918044492046,0.0140094940372817,0.976023976023976,0.8912086860859999,0.0848152899379761
ks,BLOG001,validation,40779.0,0.9099002610616508,0.0140094940372817,0.9796869796869796,0.9048883149184485,0.0747986647685313
ks,BLOG001,validation,41362.0,0.9229087176740968,0.0140094940372817,0.9813519813519812,0.9187114363610274,0.0626405449909539
ks,BLOG001,validation,41945.0,0.9359171742865432,0.0140094940372817,0.983016983016983,0.9325345578036064,0.0504824252133765
ks,BLOG001,validation,42529.0,0.9489479438605886,0.0140094940372817,0.9883449883449884,0.9461185248959678,0.0422264634490204
ks,BLOG001,validation,43112.0,0.9619564004730348,0.0140094940372817,0.9913419913419912,0.9598459845984598,0.0314960067435314
ks,BLOG001,validation,43695.0,0.974964857085481,0.0140094940372817,0.9946719946719946,0.97354952886593,0.0211224658060645
ks,BLOG001,validation,44278.0,0.9879733136979272,0.0140094940372817,0.9973359973359972,0.9873009040034438,0.0100350933325534
ks,BLOG002,validation,1.0,2.2312961599393088e-05,0.7795412609570519,0.0003330003330003,0.0,0.0003330003330003
ks,BLOG002,validation,584.0,0.0130307695740455,0.6109292099186522,0.1175491175491175,0.0055244654900272,0.1120246520590902
ks,BLOG002,validation,1167.0,0.0260392261864917,0.423015082330439,0.2021312021312021,0.0133926436121873,0.1887385585190148
ks,BLOG002,validation,1750.0,0.0390476827989379,0.3400619865359589,0.2747252747252747,0.0221217773951308,0.2526034973301439
ks,BLOG002,validation,2333.0,0.052056139411384,0.2221058587952178,0.335997335997336,0.0316640359688142,0.3043333000285217
ks,BLOG002,validation,2916.0,0.0650645960238302,0.1435480366129645,0.3929403929403929,0.0415171951977806,0.3514231977426123
ks,BLOG002,validation,3500.0,0.0780953655978758,0.1176303056639665,0.4189144189144189,0.0536184053187927,0.3652960135956262
ks,BLOG002,validation,4083.0,0.0911038222103219,0.1176303056639665,0.4392274392274392,0.066102262400153,0.3731251768272862
