pd_band,predicted_pd,actual_default_rate,count,abs_error,split,model_id
"(0.4, 1.0]",0.5612511437102021,0.5795246800731262,1094,0.01827353636292406,train,RLOG006
"(-0.001, 0.05]",0.022461402050820214,0.02224889487397172,68318,0.00021250717684849485,train,RLOG007
"(0.05, 0.1]",0.07109748073916557,0.0790892325152504,14098,0.007991751776084827,train,RLOG007
"(0.1, 0.2]",0.14658943075426584,0.12953475491553587,14444,0.017054675838729966,train,RLOG007
"(0.2, 0.4]",0.25850101863420405,0.27875631796599787,6529,0.02025529933179382,train,RLOG007
"(0.4, 1.0]",0.5635617024295417,0.5743243243243243,1184,0.010762621894782609,train,RLOG007
"(-0.001, 0.05]",0.022441232934515585,0.022223847841989757,68350,0.00021738509252582777,train,RLOG008
"(0.05, 0.1]",0.07109000262124823,0.07948099829835507,14104,0.008390995677106841,train,RLOG008
"(0.1, 0.2]",0.14658907759272588,0.12961807721633048,14427,0.0169710003763954,train,RLOG008
"(0.2, 0.4]",0.2587474822061517,0.2789408866995074,6496,0.020193404493355716,train,RLOG008
"(0.4, 1.0]",0.563665152080775,0.5719063545150501,1196,0.008241202434275174,train,RLOG008
"(-0.001, 0.05]",0.0223691888737599,0.02236918887375997,77115,6.938893903907228e-17,train,T001
"(0.1, 0.2]",0.11857688859529089,0.11857688859529089,21193,0.0,train,T001
"(0.2, 0.4]",0.3471223021582734,0.3471223021582734,1668,0.0,train,T001
"(0.4, 1.0]",0.47618011746791383,0.47618011746791383,4597,0.0,train,T001
"(-0.001, 0.05]",0.01824747098872619,0.01824747098872626,72558,6.938893903907228e-17,train,T002
"(0.05, 0.1]",0.07812592199209294,0.07812592199209299,16947,5.551115123125783e-17,train,T002
"(0.1, 0.2]",0.14200497100248544,0.1420049710024855,6035,5.551115123125783e-17,train,T002
"(0.2, 0.4]",0.3002823451253944,0.3002823451253945,6021,5.551115123125783e-17,train,T002
"(0.4, 1.0]",0.5620849933598937,0.5620849933598937,3012,0.0,train,T002
"(-0.001, 0.05]",0.017947544161999094,0.01794754416199914,74272,4.5102810375396984e-17,train,T003
"(0.05, 0.1]",0.07250455222645258,0.07250455222645258,12082,0.0,train,T003
"(0.1, 0.2]",0.13431235930967944,0.1343123593096795,9329,5.551115123125783e-17,train,T003
"(0.2, 0.4]",0.29979730974755847,0.2997973097475585,5427,5.551115123125783e-17,train,T003
"(0.4, 1.0]",0.5535662720184811,0.5535662720184811,3463,0.0,train,T003
"(-0.001, 0.05]",0.01824747098872619,0.01824747098872626,72558,6.938893903907228e-17,train,T004
"(0.05, 0.1]",0.07823168614743659,0.07823168614743664,17282,5.551115123125783e-17,train,T004
"(0.1, 0.2]",0.15278875019750351,0.15278875019750354,6329,2.7755575615628914e-17,train,T004
"(0.2, 0.4]",0.30829811755666536,0.30829811755666536,5206,0.0,train,T004
"(0.4, 1.0]",0.549718574108818,0.549718574108818,3198,0.0,train,T004
"(-0.001, 0.05]",0.016479296138537766,0.01647929613853781,71605,4.5102810375396984e-17,train,T005
"(0.05, 0.1]",0.07256683787699195,0.07256683787699196,15186,1.3877787807814457e-17,train,T005
"(0.1, 0.2]",0.14033928178012772,0.14033928178012778,9078,5.551115123125783e-17,train,T005
"(0.2, 0.4]",0.285558701807885,0.285558701807885,4591,0.0,train,T005
"(0.4, 1.0]",0.5200583515681984,0.5200583515681984,4113,0.0,train,T005
"(0.1, 0.2]",0.1362496469705791,0.011200121492843312,52678,0.1250495254777358,train,T006
"(0.2, 0.4]",0.3252972731056736,0.03373130868204474,17254,0.2915659644236288,train,T006
"(0.4, 1.0]",0.649873843469274,0.16841315204526427,34641,0.4814606914240097,train,T006
"(0.05, 0.1]",0.080187919653264,0.006221094421479147,24433,0.07396682523178486,train,T007
"(0.1, 0.2]",0.16617459193282338,0.01411188710490316,27778,0.15206270482792023,train,T007
"(0.2, 0.4]",0.313569625796974,0.03245781516074101,19379,0.281111810636233,train,T007
"(0.4, 1.0]",0.660304610554812,0.176848679622836,32983,0.48345593093197603,train,T007
"(-0.001, 0.05]",0.01721564647222935,0.015224253101372678,68115,0.001991393370856673,train,WASTACK001
"(0.05, 0.1]",0.07188823350248968,0.05677087946151802,11291,0.015117354040971663,train,WASTACK001
"(0.1, 0.2]",0.14442740621041245,0.09253333333333333,11250,0.05189407287707912,train,WASTACK001
"(0.2, 0.4]",0.2924907584561553,0.1829171094580234,7528,0.1095736489981319,train,WASTACK001
"(0.4, 1.0]",0.537264459227655,0.45547033964626704,6389,0.08179411958138794,train,WASTACK001
"(-0.001, 0.05]",0.017190483765245738,0.015257096750531798,68165,0.00193338701471394,train,WASTACK002
"(0.05, 0.1]",0.07191882330654406,0.05690190856635597,11265,0.01501691474018809,train,WASTACK002
"(0.1, 0.2]",0.1443845843214265,0.09244072027099305,11218,0.051943864050433455,train,WASTACK002
"(0.2, 0.4]",0.29252722868394926,0.18150040333422962,7438,0.11102682534971964,train,WASTACK002
"(0.4, 1.0]",0.5375687474838505,0.4529058116232465,6487,0.08466293586060403,train,WASTACK002
"(-0.001, 0.05]",0.018497938013113155,0.015599862100666514,69616,0.0028980759124466408,train,WASTACK003
"(0.05, 0.1]",0.07183982148813292,0.0609541312504786,13059,0.010885690237654323,train,WASTACK003
"(0.1, 0.2]",0.1385011637626113,0.11767647303941996,11999,0.020824690723191333,train,WASTACK003
"(0.2, 0.4]",0.28268399767906743,0.2785276073619632,6520,0.0041563903171042416,train,WASTACK003
"(0.4, 1.0]",0.5359450806907531,0.5611127552530334,3379,0.025167674562280307,train,WASTACK003
"(-0.001, 0.05]",0.017701817730676698,0.016064422311850082,72894,0.0016373954188266156,train,WASTACK004
"(0.05, 0.1]",0.07160087400760527,0.07038785142622614,14619,0.0012130225813791334,train,WASTACK004
"(0.1, 0.2]",0.1376235136560642,0.14440126305562304,8234,0.00677774939955883,train,WASTACK004
"(0.2, 0.4]",0.2872549018644639,0.2915348101265823,5056,0.0042799082621183815,train,WASTACK004
"(0.4, 1.0]",0.5510724424577825,0.5684350132625995,3770,0.017362570804816957,train,WASTACK004
"(-0.001, 0.05]",0.004577950241531879,0.02838370863787753,87973,0.02380575839634565,train,WGNB001
"(0.05, 0.1]",0.07113486578911926,0.10726210350584307,2396,0.03612723771672381,train,WGNB001
"(0.1, 0.2]",0.1460021869343673,0.14678394722374932,1819,0.0007817602893820108,train,WGNB001
"(0.2, 0.4]",0.2811391779797673,0.16030534351145037,1179,0.12083383446831691,train,WGNB001
"(0.4, 1.0]",0.9454025269193932,0.33874709976798145,11206,0.6066554271514117,train,WGNB001
"(-0.001, 0.05]",0.0045779505513447475,0.02838370863787753,87973,0.02380575808653278,train,WGNB002
"(0.05, 0.1]",0.07113487074556624,0.10726210350584307,2396,0.03612723276027684,train,WGNB002
"(0.1, 0.2]",0.14600219580434248,0.14678394722374932,1819,0.0007817514194068398,train,WGNB002
"(0.2, 0.4]",0.2811391946045988,0.16030534351145037,1179,0.12083385109314843,train,WGNB002
"(0.4, 1.0]",0.9454025286150465,0.33874709976798145,11206,0.606655428847065,train,WGNB002
"(-0.001, 0.05]",0.004577950548553635,0.02838370863787753,87973,0.023805758089323895,train,WGNB003
"(0.05, 0.1]",0.07113487070091344,0.10726210350584307,2396,0.03612723280492963,train,WGNB003
"(0.1, 0.2]",0.14600219572443263,0.14678394722374932,1819,0.0007817514993166963,train,WGNB003
"(0.2, 0.4]",0.28113919445482527,0.16030534351145037,1179,0.1208338509433749,train,WGNB003
"(0.4, 1.0]",0.9454025285997704,0.33874709976798145,11206,0.6066554288317889,train,WGNB003
"(-0.001, 0.05]",0.0045779505206425455,0.02838370863787753,87973,0.023805758117234982,train,WGNB004
"(0.05, 0.1]",0.07113487025438625,0.10726210350584307,2396,0.03612723325145682,train,WGNB004
"(0.1, 0.2]",0.1460021949253351,0.14678394722374932,1819,0.0007817522984142344,train,WGNB004
"(0.2, 0.4]",0.28113919295709217,0.16030534351145037,1179,0.1208338494456418,train,WGNB004
"(0.4, 1.0]",0.945402528447009,0.33874709976798145,11206,0.6066554286790276,train,WGNB004
"(-0.001, 0.05]",0.004577950241531879,0.02838370863787753,87973,0.02380575839634565,train,WGNB005
"(0.05, 0.1]",0.07113486578911926,0.10726210350584307,2396,0.03612723771672381,train,WGNB005
"(0.1, 0.2]",0.1460021869343673,0.14678394722374932,1819,0.0007817602893820108,train,WGNB005
"(0.2, 0.4]",0.2811391779797673,0.16030534351145037,1179,0.12083383446831691,train,WGNB005
"(0.4, 1.0]",0.9454025269193932,0.33874709976798145,11206,0.6066554271514117,train,WGNB005
"(-0.001, 0.05]",0.004577947450447544,0.02838370863787753,87973,0.023805761187429986,train,WGNB006
"(0.05, 0.1]",0.07113482113695867,0.10726210350584307,2396,0.036127282368884406,train,WGNB006
"(0.1, 0.2]",0.14600210702543218,0.14678394722374932,1819,0.0007818401983171464,train,WGNB006
"(0.2, 0.4]",0.28113902820704745,0.16030534351145037,1179,0.12083368469559708,train,WGNB006
"(0.4, 1.0]",0.9454025116430709,0.33874709976798145,11206,0.6066554118750894,train,WGNB006
"(-0.001, 0.05]",0.004577919541843883,0.02838370863787753,87973,0.023805789096033647,train,WGNB007
"(0.05, 0.1]",0.0711343746663718,0.10726210350584307,2396,0.03612772883947127,train,WGNB007
"(0.1, 0.2]",0.14600130801050118,0.14678394722374932,1819,0.000782639213248143,train,WGNB007
"(0.2, 0.4]",0.28113753053311236,0.16030534351145037,1179,0.12083218702166199,train,WGNB007
"(0.4, 1.0]",0.9454023588633114,0.33874709976798145,11206,0.6066552590953299,train,WGNB007
"(-0.001, 0.05]",0.004577640679874195,0.02838370863787753,87973,0.023806067958003333,train,WGNB008
"(0.05, 0.1]",0.07112991506397295,0.10726210350584307,2396,0.03613218844187012,train,WGNB008
"(0.1, 0.2]",0.1459933253006267,0.14678394722374932,1819,0.0007906219231226252,train,WGNB008
"(0.2, 0.4]",0.28112255911289386,0.16030534351145037,1179,0.12081721560144348,train,WGNB008
"(0.4, 1.0]",0.9454008294145553,0.33874709976798145,11206,0.6066537296465738,train,WGNB008
"(-0.001, 0.05]",0.004574331955913341,0.02838403128268085,87972,0.023809699326767512,train,WGNB009
"(0.05, 0.1]",0.07117414689252063,0.10686070686070687,2405,0.03568655996818623,train,WGNB009
"(0.1, 0.2]",0.14611713877657756,0.14743235781336278,1811,0.0013152190367852201,train,WGNB009
"(0.2, 0.4]",0.2809733695720259,0.16030534351145037,1179,0.12066802606057553,train,WGNB009
"(0.4, 1.0]",0.9453853722195877,0.33874709976798145,11206,0.6066382724516063,train,WGNB009
"(-0.001, 0.05]",0.00455801607156704,0.028354850440949177,87992,0.02379683436938214,train,WGNB010
"(0.05, 0.1]",0.070887887549684,0.1069182389937107,2385,0.03603035144402669,train,WGNB010
"(0.1, 0.2]",0.1454432589856431,0.14884233737596472,1814,0.003399078390321636,train,WGNB010
"(0.2, 0.4]",0.28170573753485656,0.15912897822445563,1194,0.12257675931040093,train,WGNB010
"(0.4, 1.0]",0.9461091949668191,0.3392920986771541,11188,0.6068170962896651,train,WGNB010
"(-0.001, 0.05]",0.007680417883396645,0.030964529900088984,88779,0.023284112016692338,train,WGNB011
"(0.05, 0.1]",0.07119929959789273,0.11644444444444445,2250,0.04524514484655172,train,WGNB011
"(0.1, 0.2]",0.1207835965533338,0.11717861205915814,1758,0.0036049844941756642,train,WGNB011
"(0.2, 0.4]",0.22198251579368425,0.17578125,2560,0.04620126579368425,train,WGNB011
"(0.4, 1.0]",0.9098590508834161,0.3619119878603945,9226,0.5479470630230217,train,WGNB011
