decile,predicted_pd,actual_default_rate,count,split,model_id
1,0.12423036701311152,0.12241775057383321,10456,train,WGNB003
2,0.014815729134506756,0.06951615987760566,10458,train,WGNB003
3,0.005054268195564915,0.040846026971960804,10307,train,WGNB003
4,0.0023238627890056125,0.026218994624162974,10603,train,WGNB003
5,0.0012588098634233739,0.019124115509657678,10458,train,WGNB003
6,0.0007016048102817414,0.01560682435052346,10316,train,WGNB003
7,0.00033928770398138764,0.011144692104268984,10588,train,WGNB003
8,0.00013776074568202853,0.0065908873817938675,10469,train,WGNB003
9,3.3651844648408494e-05,0.009655831739961759,10460,train,WGNB003
0,0.9760927689979387,0.34911072862880094,10458,train,WGNB004
1,0.12423036640178921,0.12241775057383321,10456,train,WGNB004
2,0.014815729048592912,0.06951615987760566,10458,train,WGNB004
3,0.005054268166651189,0.040846026971960804,10307,train,WGNB004
4,0.0023238627765301673,0.026218994624162974,10603,train,WGNB004
5,0.0012588098569590086,0.019124115509657678,10458,train,WGNB004
6,0.0007016048077857531,0.01560682435052346,10316,train,WGNB004
7,0.00033928770424884134,0.011144692104268984,10588,train,WGNB004
8,0.0001377607462476483,0.0065908873817938675,10469,train,WGNB004
9,3.365184489166741e-05,0.009655831739961759,10460,train,WGNB004
0,0.9760927683728532,0.34911072862880094,10458,train,WGNB005
1,0.12423036028857005,0.12241775057383321,10456,train,WGNB005
2,0.014815728189455504,0.06951615987760566,10458,train,WGNB005
3,0.005054267877514131,0.040846026971960804,10307,train,WGNB005
4,0.002323862651775816,0.026218994624162974,10603,train,WGNB005
5,0.0012588097923154115,0.019124115509657678,10458,train,WGNB005
6,0.0007016047828259144,0.01560682435052346,10316,train,WGNB005
7,0.0003392877069233744,0.011144692104268984,10588,train,WGNB005
8,0.00013776075190387302,0.0065908873817938675,10469,train,WGNB005
9,3.365184732425728e-05,0.009655831739961759,10460,train,WGNB005
0,0.9760927621218025,0.34911072862880094,10458,train,WGNB006
1,0.12423029915675825,0.12241775057383321,10456,train,WGNB006
2,0.014815719598183412,0.06951615987760566,10458,train,WGNB006
3,0.005054264986160142,0.040846026971960804,10307,train,WGNB006
4,0.0023238614042384105,0.026218994624162974,10603,train,WGNB006
5,0.001258809145883227,0.019124115509657678,10458,train,WGNB006
6,0.0007016045332291486,0.01560682435052346,10316,train,WGNB006
7,0.00033928773366955373,0.011144692104268984,10588,train,WGNB006
8,0.00013776080846639085,0.0065908873817938675,10469,train,WGNB006
9,3.3651871650250994e-05,0.009655831739961759,10460,train,WGNB006
0,0.9760926995917998,0.34911072862880094,10458,train,WGNB007
1,0.12422968787675306,0.12241775057383321,10456,train,WGNB007
2,0.014815633695685405,0.06951615987760566,10458,train,WGNB007
3,0.005054236074287944,0.040846026971960804,10307,train,WGNB007
4,0.0023238489294761604,0.026218994624162974,10603,train,WGNB007
5,0.0012588026819457267,0.019124115509657678,10458,train,WGNB007
6,0.0007016020374252808,0.01560682435052346,10316,train,WGNB007
7,0.0003392880012133676,0.011144692104268984,10588,train,WGNB007
8,0.00013776137411591042,0.0065908873817938675,10469,train,WGNB007
9,3.365211491975469e-05,0.009655831739961759,10460,train,WGNB007
0,0.9760920723459696,0.34911072862880094,10458,train,WGNB008
1,0.12422357888601446,0.12241775057383321,10456,train,WGNB008
2,0.014814775693663807,0.06951615987760566,10458,train,WGNB008
3,0.005053947122365395,0.040846026971960804,10307,train,WGNB008
4,0.0023237242430332607,0.026218994624162974,10603,train,WGNB008
5,0.0012587380810096978,0.019124115509657678,10458,train,WGNB008
6,0.0007015770957642529,0.01560682435052346,10316,train,WGNB008
7,0.00033929068486009557,0.011144692104268984,10588,train,WGNB008
8,0.00013776703305735997,0.0065908873817938675,10469,train,WGNB008
9,3.3654548572211894e-05,0.009655831739961759,10460,train,WGNB008
0,0.9760856090450489,0.34911072862880094,10458,train,WGNB009
1,0.12415376064169852,0.12269293296356508,10457,train,WGNB009
2,0.014804948346417324,0.0692359185234771,10457,train,WGNB009
3,0.005051074146351315,0.040846026971960804,10307,train,WGNB009
4,0.0023224834930718084,0.026218994624162974,10603,train,WGNB009
5,0.001258095921047878,0.019124115509657678,10458,train,WGNB009
6,0.0007013097000818561,0.015605311621595425,10317,train,WGNB009
7,0.000339303266035066,0.0111457447813356,10587,train,WGNB009
8,0.00013782386759411127,0.0065908873817938675,10469,train,WGNB009
9,3.367898602946903e-05,0.009655831739961759,10460,train,WGNB009
0,0.9760138681788738,0.34911072862880094,10458,train,WGNB010
1,0.1236172599542193,0.1226207556193209,10455,train,WGNB010
2,0.014713114418983968,0.06935807902037693,10453,train,WGNB010
3,0.005023218029909649,0.04087562960092987,10324,train,WGNB010
4,0.0023128858240321977,0.026358206124964444,10547,train,WGNB010
5,0.0012534737365795718,0.01951265943270512,10506,train,WGNB010
6,0.0006966268358613188,0.015154421638212161,10426,train,WGNB010
7,0.0003393773123415604,0.011193669786741292,10363,train,WGNB010
8,0.00013909219029172026,0.006427828717270064,10579,train,WGNB010
9,3.3944452309646496e-05,0.009653985853565283,10462,train,WGNB010
2,0.8848715645641678,0.35294730264528223,9602,train,WGNB011
3,0.11735051597878851,0.12710056014937315,7498,train,WGNB011
4,0.028013282917718943,0.08545886984335274,12193,train,WGNB011
5,0.012919210068484803,0.06080056015871164,8569,train,WGNB011
6,0.0066159268505833,0.0369494198490481,8877,train,WGNB011
7,0.0036028505675384,0.021232002915983234,10974,train,WGNB011
8,0.0031257915614630004,0.01687116564417178,6520,train,WGNB011
9,0.0017273580262790916,0.010659395141298959,40340,train,WGNB011
0,0.9767867822327244,0.3499467724765315,10333,train,WGNB012
1,0.12469119288191147,0.1351684470008217,7302,train,WGNB012
2,0.012340670208937702,0.08096280087527352,11882,train,WGNB012
3,0.004428141915630019,0.046916634944803956,10508,train,WGNB012
4,0.0019123344986523307,0.027416397450449662,11453,train,WGNB012
5,0.0011936819639682406,0.018538420204191296,11166,train,WGNB012
6,0.0008218928724245442,0.015748031496062992,8128,train,WGNB012
7,0.0005783794229090973,0.011506096513824489,11646,train,WGNB012
8,0.00025408703431164495,0.008574858514834506,11662,train,WGNB012
9,7.43704744589102e-05,0.006194605927761365,10493,train,WGNB012
0,0.9752422461517166,0.3482048827190043,10445,train,WGNB013
1,0.10747270946872262,0.12618632577958552,10326,train,WGNB013
2,0.012533326824206641,0.0732766761095373,10590,train,WGNB013
3,0.004646676083787827,0.04123017779913503,10405,train,WGNB013
4,0.002068214281861913,0.025648498979889245,10293,train,WGNB013
5,0.001197221383577692,0.01722158438576349,10452,train,WGNB013
6,0.0007597295060035138,0.012578021562322678,10574,train,WGNB013
7,0.000461131874876156,0.010224558050645007,10465,train,WGNB013
8,0.00020245751978798744,0.007756391841424878,10443,train,WGNB013
9,5.002433062087442e-05,0.009073724007561436,10580,train,WGNB013
0,0.9752708464321177,0.34901510805125263,10458,train,WGNB014
1,0.11560555866020615,0.12518423897022699,10177,train,WGNB014
2,0.013107579187769784,0.07238130771383267,10721,train,WGNB014
3,0.004669356615514455,0.040845609336139274,10454,train,WGNB014
4,0.002085620794037573,0.02444147412640825,10474,train,WGNB014
5,0.0011604848207904903,0.019709146574818218,10452,train,WGNB014
6,0.0006993073040815249,0.013283639143730886,10464,train,WGNB014
7,0.00038735317211605156,0.010260836210203298,10428,train,WGNB014
8,0.00016689536229734514,0.007155123068116772,10482,train,WGNB014
9,4.22746150166818e-05,0.009175188760393768,10463,train,WGNB014
4,0.3721447126872954,0.36277466609220166,2321,train,WLOG001
5,0.1836957508367603,0.18459877653832313,16674,train,WLOG001
6,0.1013581206184899,0.10482787139460353,9673,train,WLOG001
7,0.0585900127649527,0.05681613542229425,11106,train,WLOG001
8,0.0329977364245425,0.03279812022713922,20428,train,WLOG001
9,0.01744593608910932,0.017376214193955512,44371,train,WLOG001
4,0.39937457499876333,0.3993035403366222,6892,train,WLOG002
5,0.12186753422022688,0.12496417311550588,13956,train,WLOG002
6,0.07396492615796436,0.08740581270182993,9290,train,WLOG002
7,0.0471144635306888,0.04812983863445574,10721,train,WLOG002
8,0.029571914122576256,0.026793344392499873,19893,train,WLOG002
9,0.01762179563156064,0.01481025079299879,43821,train,WLOG002
2,0.3583050658373648,0.35807588637777316,9646,train,WLOG003
3,0.13186411986699448,0.146404851285013,3463,train,WLOG003
4,0.08369983967172705,0.09172066234701223,13890,train,WLOG003
5,0.05319673832310978,0.06451955782312925,9408,train,WLOG003
6,0.036340539541281386,0.0378435927216415,10332,train,WLOG003
7,0.0254336642014213,0.021232002915983234,10974,train,WLOG003
8,0.0231880655896403,0.01687116564417178,6520,train,WLOG003
9,0.015476264935991503,0.010659395141298959,40340,train,WLOG003
2,0.35135235042141616,0.3589442815249267,10230,train,WLOG004
3,0.12019392893784446,0.14282038085434895,3886,train,WLOG004
4,0.0817769396143579,0.08576657516013643,12021,train,WLOG004
5,0.050479824558665065,0.06268168604651163,11008,train,WLOG004
6,0.03517947722210576,0.035157771717958704,10268,train,WLOG004
7,0.0252359397212404,0.019553331479936986,10791,train,WLOG004
8,0.023083300982690697,0.015243428215896719,6429,train,WLOG004
9,0.015621504953036018,0.00971457185778668,39940,train,WLOG004
0,0.355167863970726,0.3611849227438244,10161,train,WLOG005
1,0.10141142850022686,0.11343508573582062,10614,train,WLOG005
2,0.06560436202581106,0.07345048931916237,9503,train,WLOG005
3,0.04476590157104965,0.04758190327613104,10256,train,WLOG005
4,0.03163073202180008,0.030157510564733002,10412,train,WLOG005
5,0.025034727177139584,0.02158406669754516,10795,train,WLOG005
6,0.020001119211514547,0.01307660626029654,9712,train,WLOG005
7,0.01687901745832986,0.010965361754457881,9758,train,WLOG005
8,0.01397472088133923,0.008597004342816628,11283,train,WLOG005
9,0.010098429813321196,0.005629605099759914,12079,train,WLOG005
0,0.3642322230214232,0.37406769936890416,10458,train,XGB001
1,0.11257096955194129,0.11925026298173472,10457,train,XGB001
2,0.06713902272132265,0.06493258104618915,10457,train,XGB001
3,0.04207698404546717,0.042459596442574354,10457,train,XGB001
4,0.027275478341233228,0.02562876542029263,10457,train,XGB001
5,0.01827344881628202,0.01606425702811245,10458,train,XGB001
6,0.013572237179419954,0.011571196327818686,10457,train,XGB001
7,0.010664367730269405,0.006980969685378215,10457,train,XGB001
8,0.00829503289657666,0.006598450798508177,10457,train,XGB001
9,0.0058608772160549365,0.0023905144387072097,10458,train,XGB001
0,0.36404096748666337,0.37598011091986994,10458,train,XGB002
1,0.11297067146339683,0.11685951993879698,10457,train,XGB002
2,0.06697634032853439,0.06617576742851679,10457,train,XGB002
3,0.0421083375780939,0.04140766950368174,10457,train,XGB002
4,0.0273415725273863,0.025915654585445157,10457,train,XGB002
5,0.018255458182398217,0.016255498183209028,10458,train,XGB002
6,0.0135183169486807,0.011762455771253707,10457,train,XGB002
7,0.010641999259584641,0.006980969685378215,10457,train,XGB002
8,0.008201819189091223,0.005833413024768098,10457,train,XGB002
9,0.0057705801870998625,0.0027729967489003634,10458,train,XGB002
0,0.35705111345618556,0.36909542933639317,10458,train,XGB003
1,0.11051341433366964,0.11561633355646934,10457,train,XGB003
2,0.06775394446297833,0.06894902935832457,10457,train,XGB003
3,0.043183836631745444,0.04255522616429186,10457,train,XGB003
4,0.028077410862129035,0.027445730132925315,10457,train,XGB003
5,0.01918231664472311,0.016446739338305604,10458,train,XGB003
6,0.014931276786359518,0.012144974658123744,10457,train,XGB003
7,0.01205540933792792,0.008321377331420373,10455,train,XGB003
8,0.009460236714072338,0.005736686107658476,10459,train,XGB003
9,0.007309918369922211,0.003633581946834959,10458,train,XGB003
0,0.3561338293555818,0.36861732644865175,10458,train,XGB004
1,0.11015670984396342,0.11485129578272928,10457,train,XGB004
2,0.06776795038315556,0.07038347518408722,10457,train,XGB004
3,0.04321147792345533,0.04207707755570431,10457,train,XGB004
4,0.02833248368609056,0.02735271614384086,10456,train,XGB004
5,0.019466703724340787,0.01654077827708194,10459,train,XGB004
6,0.015153816086351423,0.01224411708436962,10454,train,XGB004
7,0.01233895711910623,0.008317399617590822,10460,train,XGB004
8,0.009814933975867218,0.0062159319116381374,10457,train,XGB004
9,0.0076780554814077405,0.0033467202141900937,10458,train,XGB004
0,0.36805791418367506,0.3769363166953528,10458,train,XGBSTACK001
1,0.1170531851146432,0.11666826049536196,10457,train,XGBSTACK001
2,0.06502434431806885,0.06349813522042651,10457,train,XGBSTACK001
3,0.04186359378776078,0.04071072927853168,10243,train,XGBSTACK001
4,0.028338650088627623,0.027257409059371594,10089,train,XGBSTACK001
5,0.018165642748258784,0.017672648178357803,11034,train,XGBSTACK001
6,0.0117180610342678,0.011773714942088637,10447,train,XGBSTACK001
7,0.008984528553278543,0.007361376673040153,10460,train,XGBSTACK001
8,0.00644575012968414,0.00623680675494147,10422,train,XGBSTACK001
9,0.004825189430426141,0.00266514372739387,10506,train,XGBSTACK001
4,0.3627746660922017,0.395,1000,validation,BLOG001
5,0.184598776538323,0.18165467625899281,7228,validation,BLOG001
6,0.1048278713946035,0.09288682473722806,4091,validation,BLOG001
7,0.0568161354222942,0.06244707874682472,4724,validation,BLOG001
8,0.03282151912247378,0.033214573037581886,8701,validation,BLOG001
9,0.017311687860701006,0.01735437529491952,19073,validation,BLOG001
4,0.3957871468316581,0.4017379679144385,2992,validation,BLOG002
5,0.11760156900569245,0.12546249579549276,5946,validation,BLOG002
6,0.08571112362458842,0.08068520357497518,4028,validation,BLOG002
7,0.0497864652106229,0.0500220361392684,4538,validation,BLOG002
8,0.02942101503292505,0.027256637168141595,8475,validation,BLOG002
9,0.016339434246240965,0.014438900095551545,18838,validation,BLOG002
2,0.35130139013125006,0.35979572887650885,4308,validation,BLOG003
3,0.13277321805007133,0.1592851592851593,1287,validation,BLOG003
4,0.08677168026074437,0.0922365988909427,5410,validation,BLOG003
5,0.058363597697814344,0.06127292340884574,4635,validation,BLOG003
6,0.03718474977323126,0.03225806451612903,4340,validation,BLOG003
7,0.0256193382592646,0.021068312406895082,4699,validation,BLOG003
8,0.0218008823492839,0.014925373134328358,2747,validation,BLOG003
9,0.014365345386718312,0.010637686159507791,17391,validation,BLOG003
2,0.38837745737737156,0.3938584779706275,3745,validation,BLOG004
3,0.13237124947992054,0.1661819692563357,2407,validation,BLOG004
4,0.08056690102515729,0.08387715930902111,5210,validation,BLOG004
5,0.0575687834974866,0.05551349987383296,3963,validation,BLOG004
6,0.037489723510788706,0.035706111238269625,4369,validation,BLOG004
7,0.025115560291334545,0.021305182341650672,5210,validation,BLOG004
8,0.0211442533053618,0.013673318551367332,2706,validation,BLOG004
9,0.014213406569267254,0.009705352472830825,17207,validation,BLOG004
0,0.35411906127467024,0.3631448524442442,4439,validation,BLOG005
1,0.10132637903405893,0.1202503352704515,4474,validation,BLOG005
2,0.06889486963543741,0.06402823292160323,3967,validation,BLOG005
3,0.04680273958818416,0.04491883477874138,4497,validation,BLOG005
4,0.031066065074779395,0.030202821869488534,4536,validation,BLOG005
5,0.024073860837002664,0.019190751445086706,4325,validation,BLOG005
6,0.01908525895650515,0.013279932546374367,4744,validation,BLOG005
7,0.015259465779321354,0.010775862068965518,3712,validation,BLOG005
8,0.013048693813851495,0.008457095709570957,4848,validation,BLOG005
9,0.009139515384020084,0.006255924170616114,5275,validation,BLOG005
0,0.8445808107594182,0.3626005361930295,4476,validation,BNB001
1,0.1660875504839384,0.11460423634336678,4485,validation,BNB001
2,0.035489169065762806,0.07635135135135135,4440,validation,BNB001
3,0.012543272427574286,0.03979659518019014,4523,validation,BNB001
4,0.005654294728768362,0.0227526210127147,4483,validation,BNB001
5,0.0029208697413181627,0.019747416762342134,4355,validation,BNB001
6,0.0015798192722339518,0.012603215993046502,4602,validation,BNB001
7,0.0008588394398009443,0.009362460989745877,4486,validation,BNB001
8,0.0004615088783314644,0.008705357142857143,4480,validation,BNB001
9,0.00018707623425432112,0.004457321149988857,4487,validation,BNB001
0,0.9824423955554118,0.3626005361930295,4476,validation,BNB002
1,0.6915379638709057,0.11460423634336678,4485,validation,BNB002
2,0.3304889500446955,0.07635135135135135,4440,validation,BNB002
3,0.1491415909834779,0.03979659518019014,4523,validation,BNB002
4,0.07317596721920014,0.0227526210127147,4483,validation,BNB002
5,0.03915489168679576,0.019747416762342134,4355,validation,BNB002
6,0.021547197146359706,0.012603215993046502,4602,validation,BNB002
7,0.011825076981190879,0.009362460989745877,4486,validation,BNB002
8,0.0063871668718031745,0.008705357142857143,4480,validation,BNB002
9,0.002598104016883321,0.004457321149988857,4487,validation,BNB002
0,0.8445755672920788,0.3626005361930295,4476,validation,BNB003
1,0.16605829521772067,0.11457868925546144,4486,validation,BNB003
2,0.0354816152005444,0.07636855147555756,4439,validation,BNB003
3,0.012543006871576808,0.03979659518019014,4523,validation,BNB003
4,0.005654270092077113,0.0227526210127147,4483,validation,BNB003
5,0.0029208965017546353,0.019747416762342134,4355,validation,BNB003
6,0.0015798564885955337,0.012603215993046502,4602,validation,BNB003
7,0.0008588711837613179,0.009362460989745877,4486,validation,BNB003
8,0.0004615348793799679,0.008705357142857143,4480,validation,BNB003
9,0.00018709600706291266,0.004457321149988857,4487,validation,BNB003
0,0.9824415539266299,0.3626005361930295,4476,validation,BNB004
1,0.6914803757135477,0.11457868925546144,4486,validation,BNB004
2,0.33044578893148563,0.07636855147555756,4439,validation,BNB004
3,0.1491389449845446,0.03979659518019014,4523,validation,BNB004
4,0.07317568115397172,0.0227526210127147,4483,validation,BNB004
5,0.0391552394204552,0.019747416762342134,4355,validation,BNB004
6,0.02154769521809827,0.012603215993046502,4602,validation,BNB004
7,0.011825509631038053,0.009362460989745877,4486,validation,BNB004
8,0.006387524655776394,0.008705357142857143,4480,validation,BNB004
9,0.0025983780071882645,0.004457321149988857,4487,validation,BNB004
0,0.844569011790779,0.3626005361930295,4476,validation,BNB005
1,0.1660507770362158,0.11457868925546144,4486,validation,BNB005
2,0.03547958995820128,0.07636855147555756,4439,validation,BNB005
3,0.012542674845354838,0.03979659518019014,4523,validation,BNB005
4,0.005654239231506954,0.0227526210127147,4483,validation,BNB005
5,0.0029209299126535834,0.019747416762342134,4355,validation,BNB005
6,0.0015799029844642237,0.012603215993046502,4602,validation,BNB005
7,0.0008589108488525481,0.009362460989745877,4486,validation,BNB005
8,0.0004615673734437805,0.008705357142857143,4480,validation,BNB005
9,0.00018712072092952234,0.004457321149988857,4487,validation,BNB005
0,0.9824405016075235,0.3626005361930295,4476,validation,BNB006
1,0.6914677320995749,0.11457868925546144,4486,validation,BNB006
2,0.33043353363545674,0.07636855147555756,4439,validation,BNB006
3,0.1491356363888446,0.03979659518019014,4523,validation,BNB006
4,0.07317532274124121,0.0227526210127147,4483,validation,BNB006
5,0.03915567356035036,0.019747416762342134,4355,validation,BNB006
6,0.021548317473134657,0.012603215993046502,4602,validation,BNB006
7,0.011826050239112412,0.009362460989745877,4486,validation,BNB006
8,0.006387971785060445,0.008705357142857143,4480,validation,BNB006
9,0.002598720465039521,0.004457321149988857,4487,validation,BNB006
0,0.8445493375103111,0.3626005361930295,4476,validation,BNB007
1,0.16602822047991928,0.11457868925546144,4486,validation,BNB007
2,0.03546989541623932,0.07635135135135135,4440,validation,BNB007
3,0.012540160513549172,0.039805395842547546,4522,validation,BNB007
4,0.0056541462186252495,0.0227526210127147,4483,validation,BNB007
5,0.002921029881144643,0.019747416762342134,4355,validation,BNB007
6,0.0015800423082330236,0.012603215993046502,4602,validation,BNB007
7,0.0008590297450897938,0.009362460989745877,4486,validation,BNB007
8,0.0004616648073295372,0.008705357142857143,4480,validation,BNB007
9,0.00018719484823154426,0.004457321149988857,4487,validation,BNB007
0,0.9824373427636068,0.3626005361930295,4476,validation,BNB008
1,0.6914297857803312,0.11457868925546144,4486,validation,BNB008
2,0.3303710044029233,0.07635135135135135,4440,validation,BNB008
3,0.14911090481603345,0.039805395842547546,4522,validation,BNB008
4,0.07317424196435976,0.0227526210127147,4483,validation,BNB008
5,0.03915697246691346,0.019747416762342134,4355,validation,BNB008
6,0.021550182008037252,0.012603215993046502,4602,validation,BNB008
7,0.011827670702122269,0.009362460989745877,4486,validation,BNB008
8,0.006389312501786116,0.008705357142857143,4480,validation,BNB008
9,0.0025997476383442086,0.004457321149988857,4487,validation,BNB008
0,0.8445165211475237,0.3626005361930295,4476,validation,BNB009
1,0.16599061952821176,0.11457868925546144,4486,validation,BNB009
2,0.03545616054225438,0.07633415897320424,4441,validation,BNB009
3,0.01253697573366806,0.039814200398142006,4521,validation,BNB009
4,0.005653989761180861,0.0227526210127147,4483,validation,BNB009
5,0.0029211956152652946,0.019747416762342134,4355,validation,BNB009
6,0.0015802739687092835,0.012603215993046502,4602,validation,BNB009
7,0.0008592275755211872,0.009362460989745877,4486,validation,BNB009
8,0.0004618270361604276,0.008705357142857143,4480,validation,BNB009
9,0.00018731834605326976,0.004457321149988857,4487,validation,BNB009
0,0.982432071740852,0.3626005361930295,4476,validation,BNB010
1,0.691366490381287,0.11457868925546144,4486,validation,BNB010
2,0.33028399618789706,0.07633415897320424,4441,validation,BNB010
3,0.14907948780942923,0.039814200398142006,4521,validation,BNB010
4,0.0731724222235455,0.0227526210127147,4483,validation,BNB010
5,0.03915912560954678,0.019747416762342134,4355,validation,BNB010
6,0.021553282136590614,0.012603215993046502,4602,validation,BNB010
7,0.011830366938618444,0.009362460989745877,4486,validation,BNB010
8,0.0063915447931361296,0.008705357142857143,4480,validation,BNB010
9,0.0026014589260447683,0.004457321149988857,4487,validation,BNB010
0,0.844260295154444,0.36266190263510495,4478,validation,BNB011
1,0.1657565958274302,0.11435577351761034,4486,validation,BNB011
2,0.03542046576185153,0.07635135135135135,4440,validation,BNB011
3,0.012531134665316922,0.039814200398142006,4521,validation,BNB011
4,0.005653127050330426,0.022757697456492636,4482,validation,BNB011
5,0.0029211310788563763,0.019738352077117282,4357,validation,BNB011
6,0.001580524257884627,0.012608695652173913,4600,validation,BNB011
7,0.000859622000199577,0.009362460989745877,4486,validation,BNB011
8,0.00046215089045394776,0.008705357142857143,4480,validation,BNB011
9,0.00018756516272328943,0.004457321149988857,4487,validation,BNB011
0,0.9823887512949571,0.36266190263510495,4478,validation,BNB012
1,0.6910476136369438,0.11435577351761034,4486,validation,BNB012
2,0.33006896558561205,0.07635135135135135,4440,validation,BNB012
3,0.1490209593888031,0.039814200398142006,4521,validation,BNB012
4,0.07316227196752584,0.022757697456492636,4482,validation,BNB012
5,0.03915827440606044,0.019738352077117282,4357,validation,BNB012
6,0.021556644219472728,0.012608695652173913,4600,validation,BNB012
7,0.011835742421085656,0.009362460989745877,4486,validation,BNB012
8,0.006396000993082422,0.008705357142857143,4480,validation,BNB012
9,0.0026048789948463877,0.004457321149988857,4487,validation,BNB012
0,0.8439380761081424,0.3625,4480,validation,BNB013
1,0.1655168971850668,0.11443229979924158,4483,validation,BNB013
2,0.03532117914310808,0.07625028033191299,4459,validation,BNB013
3,0.012495128316957073,0.03973362930077692,4505,validation,BNB013
4,0.005651754308669506,0.02277294038847957,4479,validation,BNB013
5,0.002921827314635161,0.019729295710025234,4359,validation,BNB013
6,0.001581028091516416,0.012603215993046502,4602,validation,BNB013
7,0.000860182401745791,0.00936663693131133,4484,validation,BNB013
8,0.00046275608046028756,0.008707300736771601,4479,validation,BNB013
9,0.00018805807887490653,0.004457321149988857,4487,validation,BNB013
0,0.9823347634954912,0.3625,4480,validation,BNB014
1,0.6907437594332767,0.11443229979924158,4483,validation,BNB014
2,0.32939537769881183,0.07625028033191299,4459,validation,BNB014
3,0.14866647126081894,0.03973362930077692,4505,validation,BNB014
4,0.07314626685248814,0.02277294038847957,4479,validation,BNB014
5,0.03916726293523504,0.019729295710025234,4359,validation,BNB014
6,0.021563379193112846,0.012603215993046502,4602,validation,BNB014
7,0.011843385288741732,0.00936663693131133,4484,validation,BNB014
8,0.006404328844811546,0.008707300736771601,4479,validation,BNB014
9,0.0026117090880810045,0.004457321149988857,4487,validation,BNB014
0,0.8433510388654604,0.36233824185631414,4482,validation,BNB015
1,0.16492758425049925,0.1144578313253012,4482,validation,BNB015
2,0.0351340410446145,0.07620111731843575,4475,validation,BNB015
3,0.012450600056777216,0.03967900133749443,4486,validation,BNB015
4,0.005656189305750019,0.023063143752798925,4466,validation,BNB015
5,0.0029199711248990646,0.01926563916591115,4412,validation,BNB015
6,0.0015790577797994434,0.012694243817027795,4569,validation,BNB015
7,0.0008621883897963047,0.009377093101138647,4479,validation,BNB015
8,0.0004646699060374246,0.008707300736771601,4479,validation,BNB015
9,0.00018953106352344028,0.004457321149988857,4487,validation,BNB015
0,0.9822381245460963,0.36233824185631414,4482,validation,BNB016
1,0.689830618705235,0.1144578313253012,4482,validation,BNB016
2,0.3281948102667374,0.07620111731843575,4475,validation,BNB016
3,0.14822853713183287,0.03967900133749443,4486,validation,BNB016
4,0.07320113682115424,0.023063143752798925,4466,validation,BNB016
5,0.0391422489226592,0.01926563916591115,4412,validation,BNB016
6,0.021537249553779492,0.012694243817027795,4569,validation,BNB016
7,0.011870731251195057,0.009377093101138647,4479,validation,BNB016
8,0.006430659561922243,0.008707300736771601,4479,validation,BNB016
9,0.0026321186478132958,0.004457321149988857,4487,validation,BNB016
0,0.8426854737757916,0.3625613565372601,4482,validation,BNB017
1,0.16416475829036137,0.1144578313253012,4482,validation,BNB017
2,0.03491146617212679,0.07587592055344788,4481,validation,BNB017
3,0.012407637930989259,0.03974101361911141,4479,validation,BNB017
4,0.005648953950629526,0.02256478999106345,4476,validation,BNB017
5,0.0029147625446840878,0.01962996389891697,4432,validation,BNB017
6,0.0015802930979535665,0.013227513227513227,4536,validation,BNB017
7,0.0008685712661679752,0.009027307605506657,4431,validation,BNB017
8,0.0004698309165698061,0.008603573792190603,4533,validation,BNB017
9,0.00019190418399240878,0.004459308807134894,4485,validation,BNB017
0,0.9821311164939377,0.3625613565372601,4482,validation,BNB018
1,0.6885347125998424,0.1144578313253012,4482,validation,BNB018
2,0.3268071467387436,0.07587592055344788,4481,validation,BNB018
3,0.14780038620387037,0.03974101361911141,4479,validation,BNB018
4,0.07311463731802954,0.02256478999106345,4476,validation,BNB018
5,0.03907498153357735,0.01962996389891697,4432,validation,BNB018
6,0.021554011326680576,0.013227513227513227,4536,validation,BNB018
7,0.011957725480399462,0.009027307605506657,4431,validation,BNB018
8,0.0065016120141484215,0.008603573792190603,4533,validation,BNB018
9,0.0026649986076822596,0.004459308807134894,4485,validation,BNB018
0,0.36540043725477084,0.3746095493083445,4482,validation,CAT001
1,0.11251404650883494,0.11892012494422133,4482,validation,CAT001
2,0.06586346400206523,0.06806516402588708,4481,validation,CAT001
3,0.040916408827462364,0.03480589022757698,4482,validation,CAT001
4,0.026054936811886316,0.025440749832626647,4481,validation,CAT001
5,0.018335005939485314,0.015171798304328426,4482,validation,CAT001
6,0.014292028082039377,0.012717536813922356,4482,validation,CAT001
7,0.011529829761118082,0.010711894666369114,4481,validation,CAT001
8,0.00912289803175003,0.006024096385542169,4482,validation,CAT001
9,0.007098796399933378,0.0035698348951361,4482,validation,CAT001
0,0.36683329972727735,0.3757251227130745,4482,validation,CAT002
1,0.11362945298023512,0.11780455153949129,4482,validation,CAT002
2,0.06535903489011839,0.06895782191475117,4481,validation,CAT002
3,0.041096801280359925,0.034582775546630966,4482,validation,CAT002
4,0.026433742880284973,0.02365543405489846,4481,validation,CAT002
5,0.018272030490324196,0.016287371709058456,4482,validation,CAT002
6,0.013883581412711185,0.012717536813922356,4482,validation,CAT002
7,0.010938223151356733,0.010711894666369114,4481,validation,CAT002
8,0.008453569081667701,0.005131637661758144,4482,validation,CAT002
9,0.006302586862529087,0.004462293618920125,4482,validation,CAT002
0,0.3657727881590872,0.3750557786702365,4482,validation,CAT003
1,0.11222755339882676,0.11981258366800536,4482,validation,CAT003
2,0.06567674642959792,0.06471769694264673,4481,validation,CAT003
