model_id,split,risk_band,applicant_count,default_count,actual_default_rate,min_pd,mean_pd,max_pd,min_percentile,max_percentile,total_applicants,applicant_pct
NN014,validation,Medium Risk,13445,188,0.013982893268873187,0.0100198087956818,0.01479479350943829,0.0214971882430128,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
NN014,validation,High Risk,13445,598,0.04447750092971365,0.0214981141292693,0.044712106002583504,0.0847766149115422,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
NN014,validation,Very High Risk,6723,1085,0.16138628588427786,0.0847855072899651,0.15080933363389984,0.3191549032110021,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
NN014,validation,Extreme Risk,2241,1067,0.47612672913877735,0.3193454165851072,0.4782221140684357,0.8535634497219386,0.9500412789789588,1.0,44817,0.050003346944239906
NN015,train,Low Risk,20914,137,0.006550635937649422,0.0066222747789186,0.008067769623494982,0.0102149015547782,0.000296443632677651,0.19999426238130302,104573,0.19999426238130302
NN015,train,Medium Risk,31372,440,0.014025245441795231,0.010215520884729,0.015731338636866248,0.0237577522037157,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
NN015,train,High Risk,31372,1465,0.046697692209613666,0.0237583953779056,0.050808578436936556,0.0960139036084427,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
NN015,train,Very High Risk,15688,2450,0.15617032126466088,0.0960192621126305,0.16792714103487766,0.3553499330881585,0.800005737618697,0.949963183613361,104573,0.15001960353054805
NN015,train,Extreme Risk,5227,2514,0.4809642242203941,0.3553810141984381,0.5041636934113507,0.8713677496267526,0.950025341149245,1.0,104573,0.049984221548583285
NN015,validation,Low Risk,8963,63,0.0070288965748075425,0.0066222747789186,0.00806754813522554,0.0102337936021049,0.00021197313519423432,0.19999107481536024,44817,0.19999107481536024
NN015,validation,Medium Risk,13445,187,0.013908516177017478,0.0102341827957105,0.01563559559509314,0.0236827859875439,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
NN015,validation,High Risk,13445,594,0.04417999256229081,0.0236847934214222,0.051092513471222435,0.0964275771972609,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
NN015,validation,Very High Risk,6723,1091,0.16227874460806188,0.0964333560090129,0.16897748919076633,0.3598128792486138,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
NN015,validation,Extreme Risk,2241,1068,0.47657295850066933,0.3598800883586714,0.503941888978457,0.8291388716325863,0.9500189660173595,1.0,44817,0.050003346944239906
NN016,train,Low Risk,20914,124,0.0059290427464856075,0.0028616791517946,0.00969940533324242,0.012615593228016,9.562697828311323e-06,0.19999426238130302,104573,0.19999426238130302
NN016,train,Medium Risk,31372,440,0.014025245441795231,0.0126159941123869,0.017693776158325052,0.0250556273440133,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
NN016,train,High Risk,31372,1506,0.048004590080326405,0.0250560028320656,0.05001089215910113,0.0943119654748725,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
NN016,train,Very High Risk,15686,2427,0.1547239576692592,0.0943202987562696,0.15896128705308496,0.3157962144931237,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
NN016,train,Extreme Risk,5229,2509,0.47982405813731116,0.3158506550338313,0.505005397160543,0.8878446352800935,0.9500062157535885,1.0,104573,0.050003346944239906
NN016,validation,Low Risk,8963,62,0.006917326787905835,0.0025273740445707,0.00968268187064556,0.0125736450012378,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
NN016,validation,Medium Risk,13445,173,0.01286723689103756,0.0125737589918736,0.017610823274440933,0.0250729919146743,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
NN016,validation,High Risk,13445,630,0.04685756786909632,0.0250747641461273,0.05038616724564252,0.094534398453224,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
NN016,validation,Very High Risk,6723,1075,0.15989885467797113,0.0945505713159068,0.1604085694812255,0.3212282647503491,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
NN016,validation,Extreme Risk,2241,1063,0.47434181169120926,0.3214089565146267,0.5060523919806411,0.870713212520268,0.9500189660173595,1.0,44817,0.050003346944239906
NN017,train,Low Risk,20914,119,0.005689968442191834,0.0019855080516518,0.005553100403829882,0.0084955298778961,9.562697828311323e-06,0.19999426238130302,104573,0.19999426238130302
NN017,train,Medium Risk,31372,432,0.013770240979217136,0.0084955848959261,0.014714559619972057,0.0233972369565496,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
NN017,train,High Risk,31372,1486,0.047367078923881166,0.0233984786601999,0.04791410394694808,0.0891849575905493,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
NN017,train,Very High Risk,15686,2435,0.1552339665944154,0.0891910100220939,0.1499486892595598,0.2985568762104195,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
NN017,train,Extreme Risk,5229,2534,0.48460508701472554,0.2985954507085083,0.46836644160099433,0.9372700669071968,0.9500062157535885,1.0,104573,0.050003346944239906
NN017,validation,Low Risk,8963,52,0.005801628918888765,0.001866354467595,0.00555900625781027,0.0085135321479594,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
NN017,validation,Medium Risk,13445,186,0.01383413908516177,0.0085152010185129,0.014672730228538945,0.0233048365218213,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
NN017,validation,High Risk,13445,609,0.04529564894012644,0.0233077552377209,0.04826474706255018,0.0894416384199918,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
NN017,validation,Very High Risk,6723,1083,0.1610887996430165,0.0894428116960353,0.15083382305675808,0.3022167175421455,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
NN017,validation,Extreme Risk,2241,1073,0.4788041053101294,0.3022422746665303,0.47043768020182625,0.936474486793672,0.9500189660173595,1.0,44817,0.050003346944239906
NN018,train,Low Risk,20914,106,0.0050683752510280195,0.0016023797687757,0.005901841585100173,0.0080217249367722,9.562697828311323e-06,0.19999426238130302,104573,0.19999426238130302
NN018,train,Medium Risk,31372,399,0.012718347571082493,0.0080217631748109,0.012699067216804994,0.0201408359557472,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
NN018,train,High Risk,31372,1478,0.047112074461303076,0.0201416508505517,0.042501115557569434,0.077555573095715,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
NN018,train,Very High Risk,15686,2487,0.15854902460793063,0.0775564907481973,0.1495295129813064,0.3131949845091481,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
NN018,train,Extreme Risk,5229,2536,0.4849875693249187,0.3132259227488938,0.4838655562538466,0.9853106733712216,0.9500062157535885,1.0,104573,0.050003346944239906
NN018,validation,Low Risk,8963,45,0.005020640410576815,0.0015838392445349,0.005905788567171411,0.0080068979609688,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
NN018,validation,Medium Risk,13445,181,0.013462253625883228,0.0080072318607413,0.012645080751074879,0.0199753907705481,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
NN018,validation,High Risk,13445,578,0.04298995909259948,0.0199755194393719,0.04275706213892274,0.0778592320273877,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
NN018,validation,Very High Risk,6723,1123,0.16703852446824335,0.0778677014097255,0.15083501536865118,0.3193325793700173,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
NN018,validation,Extreme Risk,2241,1076,0.48014279339580546,0.3194985111268072,0.48290026241340217,0.8654137773634578,0.9500189660173595,1.0,44817,0.050003346944239906
NN019,train,Low Risk,20914,115,0.005498708998756814,0.0026281546556544,0.008117735159702768,0.0101660956578566,9.562697828311323e-06,0.19999426238130302,104573,0.19999426238130302
NN019,train,Medium Risk,31372,396,0.012622720897615708,0.0101661060863825,0.014949121060216338,0.0230434934643786,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
NN019,train,High Risk,31372,1430,0.0455820476858345,0.0230444836466721,0.04857651324471211,0.0947225899289046,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
NN019,train,Very High Risk,15686,2511,0.1600790513833992,0.0947232932383751,0.1698981339424301,0.3394538693499536,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
NN019,train,Extreme Risk,5229,2554,0.4884299101166571,0.3394638277559758,0.5010919094487352,0.944736813635538,0.9500062157535885,1.0,104573,0.050003346944239906
NN019,validation,Low Risk,8963,51,0.0056900591319870575,0.002071711224644,0.008096718953213788,0.010125248945617,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
NN019,validation,Medium Risk,13445,179,0.01331349944217181,0.0101258973642075,0.01488454608131301,0.0229813299875878,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
NN019,validation,High Risk,13445,567,0.042171811082186685,0.0229832958200459,0.04899300774054017,0.0948020133564174,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
NN019,validation,Very High Risk,6723,1115,0.16584857950319798,0.0948062452664013,0.17107443238957912,0.3438362566737995,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
NN019,validation,Extreme Risk,2241,1091,0.4868362338241856,0.3438748437324849,0.5027411263519462,0.9420368533788684,0.9500189660173595,1.0,44817,0.050003346944239906
NNSTACK001,train,Low Risk,20914,92,0.004398967199005451,0.0092179692904726,0.015479305438728195,0.0159542579127746,9.562697828311323e-06,0.19999426238130302,104573,0.19999426238130302
NNSTACK001,train,Medium Risk,31372,403,0.012845849802371542,0.0159543211580785,0.017229535819959094,0.0193568042820119,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
NNSTACK001,train,High Risk,31372,1429,0.04555017212801224,0.0193568126615472,0.0314199906318157,0.0643673086500561,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
NNSTACK001,train,Very High Risk,15686,2384,0.1519826596965447,0.0643822758655478,0.1424058894385414,0.3011964756965568,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
NNSTACK001,train,Extreme Risk,5229,2698,0.5159686364505641,0.3012186893594868,0.5233995372150383,0.9682400782013872,0.9500062157535885,1.0,104573,0.050003346944239906
NNSTACK001,validation,Low Risk,8963,43,0.004797500836773402,0.0092763966574753,0.015481777099351616,0.015958730948901,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
NNSTACK001,validation,Medium Risk,13445,180,0.01338787653402752,0.0159588326878772,0.01722197833090859,0.0193481163768993,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
NNSTACK001,validation,High Risk,13445,596,0.044328746746002234,0.0193487310484608,0.031497609650531076,0.0639772303357613,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
NNSTACK001,validation,Very High Risk,6723,1113,0.16555109326193662,0.0639940973922774,0.14277367818336842,0.3020838569285481,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
NNSTACK001,validation,Extreme Risk,2241,1071,0.4779116465863454,0.3021019541690705,0.5234334125619536,0.9634262446362786,0.9500189660173595,1.0,44817,0.050003346944239906
RASTACK001,train,Low Risk,20914,115,0.005498708998756814,0.0098657158157459,0.11998489615795825,0.2124096325055224,9.562697828311323e-06,0.19999426238130302,104573,0.19999426238130302
RASTACK001,train,Medium Risk,31372,426,0.013578987632283565,0.2124120231799795,0.35463258906651707,0.488936556281258,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
RASTACK001,train,High Risk,31372,1564,0.04985337243401759,0.4889371539498723,0.6418507684522952,0.7909157956642727,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
RASTACK001,train,Very High Risk,15686,2454,0.15644523779166136,0.7909211746818012,0.8593505470436212,0.932970867241066,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
RASTACK001,train,Extreme Risk,5229,2447,0.4679671065213234,0.9329810276075088,0.9631262782073138,0.9969022835722414,0.9500062157535885,1.0,104573,0.050003346944239906
RASTACK001,validation,Low Risk,8963,49,0.005466919558183644,0.0128745788428498,0.11977721092241946,0.2137023897181873,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
RASTACK001,validation,Medium Risk,13445,174,0.01294161398289327,0.213712151638887,0.3544850268452145,0.4898699154338755,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
RASTACK001,validation,High Risk,13445,636,0.04730383042023057,0.4899312760782738,0.6424654718328815,0.7912343530356785,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
RASTACK001,validation,Very High Risk,6723,1080,0.1606425702811245,0.7913375504830755,0.8587675791031743,0.9323596514715398,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
RASTACK001,validation,Extreme Risk,2241,1064,0.4747880410531013,0.9323666242720396,0.962937514263593,0.9968943146573844,0.9500189660173595,1.0,44817,0.050003346944239906
RF001,train,Low Risk,20914,98,0.00468585636415798,0.0119967769260094,0.013629751995242434,0.0152360907661982,0.0004924789381580331,0.19999426238130302,104573,0.19999426238130302
RF001,train,Medium Risk,31372,415,0.013228356496238684,0.0152361324575545,0.02152374418877482,0.0254312683434739,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
RF001,train,High Risk,31372,1539,0.04905648348846105,0.0254313060935597,0.05158363978596719,0.1016610419981389,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
RF001,train,Very High Risk,15686,2432,0.15504271324748184,0.1016615385603288,0.1480161999765841,0.2872569300238801,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
RF001,train,Extreme Risk,5229,2522,0.48231019315356666,0.287291642487736,0.40291634405924714,0.662281498396256,0.9500062157535885,1.0,104573,0.050003346944239906
RF001,validation,Low Risk,8963,52,0.005801628918888765,0.0119967769260094,0.013631116504681086,0.015250462702556,0.0005466675591851306,0.19997991833456055,44817,0.19999107481536024
RF001,validation,Medium Risk,13445,184,0.013685384901450354,0.0152519722296112,0.021486596271303633,0.0254329427216135,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
RF001,validation,High Risk,13445,625,0.04648568240981778,0.0254329846954207,0.05215432398034539,0.1018479348121017,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
RF001,validation,Very High Risk,6723,1082,0.16094005652238583,0.1018487994550012,0.14805873112523968,0.2890762674547882,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
RF001,validation,Extreme Risk,2241,1060,0.47300312360553326,0.2891221505978805,0.40428574717231813,0.6543804103222854,0.9500189660173595,1.0,44817,0.050003346944239906
RF002,train,Low Risk,20914,97,0.004638041503299225,0.0071428068067317,0.009672982541673024,0.0123129335514213,9.562697828311323e-06,0.19999426238130302,104573,0.19999426238130302
RF002,train,Medium Risk,31372,396,0.012622720897615708,0.0123130918499231,0.017816163112867302,0.0237987598832482,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
RF002,train,High Risk,31372,1429,0.04555017212801224,0.0237988161609761,0.05074067783041729,0.0950726192928861,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
RF002,train,Very High Risk,15686,2521,0.16071656253984445,0.0950743934095342,0.1538269843364363,0.3027279491204427,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
RF002,train,Extreme Risk,5229,2563,0.4901510805125263,0.3027545674317227,0.4278134657255186,0.6951387117796544,0.9500062157535885,1.0,104573,0.050003346944239906
RF002,validation,Low Risk,8963,55,0.006136338279593886,0.0071556266536567,0.009677588270514901,0.0123185339202745,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
RF002,validation,Medium Risk,13445,174,0.01294161398289327,0.012318909573246,0.017768355018414853,0.0238484111757066,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
RF002,validation,High Risk,13445,582,0.043287467460022315,0.023848888566968,0.05129110838060641,0.0953484564198021,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
RF002,validation,Very High Risk,6723,1116,0.16599732262382866,0.095359019192957,0.1538119638689676,0.3059863613268448,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
RF002,validation,Extreme Risk,2241,1076,0.48014279339580546,0.3060286033983884,0.4283473597009278,0.6845009651195159,0.9500189660173595,1.0,44817,0.050003346944239906
RF003,train,Low Risk,20914,56,0.0026776322080902743,0.0036414989767769,0.006875463772051423,0.0100567350469776,9.562697828311323e-06,0.19999426238130302,104573,0.19999426238130302
RF003,train,Medium Risk,31372,366,0.011666454162947851,0.0100571033542045,0.015279496148515875,0.0237141888959824,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
RF003,train,High Risk,31372,1364,0.043478260869565216,0.0237145842739609,0.050547725386215374,0.0931597521348095,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
RF003,train,Very High Risk,15686,2624,0.16728292745123038,0.0931604330157222,0.16015865874099716,0.3109310457726773,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
RF003,train,Extreme Risk,5229,2596,0.4964620386307133,0.3109458712224008,0.43616735774559884,0.6997892766039832,0.9500062157535885,1.0,104573,0.050003346944239906
RF003,validation,Low Risk,8963,51,0.0056900591319870575,0.0035727347134302,0.006883358116557244,0.0100364765330818,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
RF003,validation,Medium Risk,13445,170,0.012644105615470434,0.0100391777827685,0.01524805021321349,0.0237817717776604,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
RF003,validation,High Risk,13445,583,0.04336184455187802,0.0237824089831262,0.051075906874778663,0.0936452101473947,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
RF003,validation,Very High Risk,6723,1126,0.16748475383013536,0.0936472410008569,0.1602554754011074,0.3128280637312449,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
RF003,validation,Extreme Risk,2241,1073,0.4788041053101294,0.3128339919356013,0.4359226863503758,0.692006313302646,0.9500189660173595,1.0,44817,0.050003346944239906
RF004,train,Low Risk,20914,96,0.004590226642440471,0.0069237915152571,0.009627087163932976,0.0125800800189967,9.562697828311323e-06,0.19998948103238887,104573,0.19999426238130302
RF004,train,Medium Risk,31372,388,0.012367716435037613,0.0125811981173457,0.01821805411844428,0.0246013082870067,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
RF004,train,High Risk,31372,1455,0.046378936631391046,0.0246027420295823,0.05265066894453942,0.0974764241199306,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
RF004,train,Very High Risk,15686,2547,0.16237409154660207,0.0974767166854617,0.1546789957297527,0.2912607183436764,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
RF004,train,Extreme Risk,5229,2520,0.4819277108433735,0.2913003295159383,0.4118362068270117,0.6180979778803518,0.9500062157535885,1.0,104573,0.050003346944239906
RF004,validation,Low Risk,8963,51,0.0056900591319870575,0.0069140892062733,0.009634198445222368,0.0125840970868203,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
RF004,validation,Medium Risk,13445,180,0.01338787653402752,0.0125841289970501,0.01817532003353588,0.0246061752157748,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
RF004,validation,High Risk,13445,582,0.043287467460022315,0.0246070720150996,0.053181771853405564,0.0975999732801314,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
RF004,validation,Very High Risk,6723,1125,0.16733601070950468,0.0976155281301263,0.15461558584602375,0.2913824059444684,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
RF004,validation,Extreme Risk,2241,1065,0.47523427041499333,0.2916290502881945,0.4124011418715274,0.6124580990834176,0.9500189660173595,1.0,44817,0.050003346944239906
RF005,train,Low Risk,20914,105,0.005020560390169264,0.0739063243222762,0.09121484642219693,0.1149435675205099,9.562697828311323e-06,0.19999426238130302,104573,0.19999426238130302
RF005,train,Medium Risk,31372,402,0.012813974244549279,0.1149474270291706,0.15960271467698717,0.2242951724814059,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
RF005,train,High Risk,31372,1426,0.045454545454545456,0.2242978581734006,0.38979542199040795,0.571229157824376,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
RF005,train,Very High Risk,15686,2512,0.16014280249904372,0.5712620289548582,0.6754195042165666,0.8496173790787029,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
RF005,train,Extreme Risk,5229,2561,0.48976859820233315,0.8496252569882686,0.9079147965016119,0.9746871248393806,0.9500062157535885,1.0,104573,0.050003346944239906
RF005,validation,Low Risk,8963,54,0.006024768492692179,0.0736417314974496,0.0913314161968374,0.114881855477897,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
RF005,validation,Medium Risk,13445,183,0.013611007809594644,0.1148825414755439,0.15915724084930258,0.2248139785591508,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
RF005,validation,High Risk,13445,576,0.04284120490888806,0.2248560701428703,0.3913105904766173,0.5718589944475082,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
RF005,validation,Very High Risk,6723,1124,0.167187267588874,0.5718752642811423,0.6742125767937747,0.8496974814895879,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
RF005,validation,Extreme Risk,2241,1066,0.4756804997768853,0.8498048354697466,0.9081305423456816,0.9731008448149708,0.9500189660173595,1.0,44817,0.050003346944239906
RFSTACK001,train,Low Risk,33210,212,0.006383619391749473,0.0127161897910119,0.0127161897910119,0.0127161897910119,0.1587933787880237,0.1587933787880237,104573,0.31757719487821906
RFSTACK001,train,Medium Risk,19076,291,0.015254770392115747,0.0127761338761727,0.013790900459107986,0.0167984457124672,0.31926979239383013,0.49999521865108587,104573,0.1824180237728668
RFSTACK001,train,High Risk,31372,1370,0.04366951421649879,0.0167985923022365,0.04388560256821495,0.0869818595717466,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
RFSTACK001,train,Very High Risk,15685,2525,0.16098182977366912,0.086984725293833,0.15564369539008038,0.3224403731012139,0.800005737618697,0.9499870903579318,104573,0.1499909154370631
RFSTACK001,train,Extreme Risk,5230,2608,0.49866156787762905,0.3224938945711957,0.47902186711382905,0.6971303514781942,0.9500014344046742,1.0,104573,0.05001290964206822
RFSTACK001,validation,Low Risk,14259,98,0.006872852233676976,0.0127161897910119,0.0127161897910119,0.0127161897910119,0.1590914162036727,0.1590914162036727,44817,0.318160519445746
RFSTACK001,validation,Medium Risk,8149,124,0.015216590992759849,0.0127761338761727,0.013794948688751505,0.0168115569942665,0.31966664435370507,0.4999888435192003,44817,0.18182832407345426
RFSTACK001,validation,High Risk,13445,580,0.04313871327631089,0.0168135492315118,0.04419165320145139,0.0863909771714174,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
RFSTACK001,validation,Very High Risk,6723,1112,0.16540235014130597,0.0863977814497437,0.1560398930669694,0.3251926636589056,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
RFSTACK001,validation,Extreme Risk,2241,1089,0.4859437751004016,0.3252240683918282,0.479732012235408,0.6966835293086553,0.9500189660173595,0.9999665305576009,44817,0.050003346944239906
RIDGESTACK001,train,Low Risk,20914,90,0.004303337477287941,0.015730400611987,0.01821432243629911,0.0186044333084942,9.562697828311323e-06,0.19999426238130302,104573,0.19999426238130302
RIDGESTACK001,train,Medium Risk,31372,422,0.013451485400994518,0.0186044693619576,0.019769976710096424,0.0217756542547564,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
RIDGESTACK001,train,High Risk,31372,1438,0.0458370521484126,0.0217759505928953,0.03297540147726062,0.0644657329977048,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
RIDGESTACK001,train,Very High Risk,15686,2368,0.15096264184623231,0.0644675256406134,0.14883523974239105,0.3257589989037952,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
RIDGESTACK001,train,Extreme Risk,5229,2688,0.5140562248995983,0.3257771675759693,0.5118194342381787,0.9098519318487526,0.9500062157535885,1.0,104573,0.050003346944239906
RIDGESTACK001,validation,Low Risk,8963,46,0.005132210197478523,0.0157747715780453,0.018214953897830052,0.0186111667013117,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
RIDGESTACK001,validation,Medium Risk,13445,175,0.013015991074748977,0.0186112072192209,0.01976878807648363,0.0217368251804925,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
RIDGESTACK001,validation,High Risk,13445,611,0.04544440312383786,0.0217372355761455,0.03300111442162428,0.0640291021847745,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
RIDGESTACK001,validation,Very High Risk,6723,1082,0.16094005652238583,0.0640424222205739,0.14934961760525603,0.3278956735129103,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
RIDGESTACK001,validation,Extreme Risk,2241,1089,0.4859437751004016,0.327962320258837,0.5117574516185123,0.8956610300437653,0.9500189660173595,1.0,44817,0.050003346944239906
RLOG001,train,Low Risk,20914,227,0.010853973414937363,1e-06,0.01412634647422222,0.0181870599778422,1.9125395656622646e-05,0.19999426238130302,104573,0.19999426238130302
RLOG001,train,Medium Risk,31372,646,0.020591610353181182,0.018187204764612,0.02371857759212713,0.0312010590911766,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
RLOG001,train,High Risk,31372,1826,0.05820476858345021,0.0312015056985676,0.058770796560831805,0.1148007227089383,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
RLOG001,train,Very High Risk,15686,2422,0.1544052020910366,0.1148017832273447,0.16788641893665493,0.2225245599760201,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
RLOG001,train,Extreme Risk,5229,1885,0.36048957735704723,0.2225283789816409,0.30392766234151813,0.9101717734028216,0.9500062157535885,1.0,104573,0.050003346944239906
RLOG001,validation,Low Risk,8963,99,0.011045408903268994,2.6105522857526767e-05,0.014079563175405008,0.0180725677407414,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
RLOG001,validation,Medium Risk,13445,263,0.01956117515805132,0.0180734706577259,0.02366653950465119,0.0312652044434781,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
RLOG001,validation,High Risk,13445,790,0.05875790256600967,0.0312669568958204,0.05911391863396795,0.1155666666052606,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
RLOG001,validation,Very High Risk,6723,1025,0.1524616986464376,0.115567090401324,0.16826269407009387,0.222293083587814,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
RLOG001,validation,Extreme Risk,2241,826,0.3685854529228023,0.2223178698941182,0.30328118524134345,0.7997261819604549,0.9500189660173595,1.0,44817,0.050003346944239906
RLOG002,train,Low Risk,20914,244,0.011666826049536196,1e-06,0.012095140537180221,0.0160987845903798,4.303214022740096e-05,0.19999426238130302,104573,0.19999426238130302
RLOG002,train,Medium Risk,31372,596,0.018997832462068088,0.0160994189862788,0.021847060763089413,0.0295534400178281,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
RLOG002,train,High Risk,31372,1935,0.061679204386076755,0.0295550723761441,0.05575370092042881,0.1079885511529579,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
RLOG002,train,Very High Risk,15686,2240,0.14280249904373327,0.1080017360258077,0.16124765269571245,0.2290106187835765,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
RLOG002,train,Extreme Risk,5229,1991,0.3807611397972844,0.22904449007865,0.3440900082573011,0.9880892671115944,0.9500062157535885,1.0,104573,0.050003346944239906
RLOG002,validation,Low Risk,8963,111,0.01238424634608948,1e-06,0.01206060379928262,0.01601987156696,4.4625923198786177e-05,0.19999107481536024,44817,0.19999107481536024
RLOG002,validation,Medium Risk,13445,246,0.018296764596504277,0.0160198931653636,0.021790742808718417,0.0296261208186677,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
RLOG002,validation,High Risk,13445,802,0.05965042766827817,0.0296272817012165,0.056195965127342325,0.1095737037948564,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
RLOG002,validation,Very High Risk,6723,978,0.14547077197679606,0.1095960818742899,0.16204005331825402,0.2282110468955124,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
