split,score_col_1,score_col_2,correlation
train,WLOG005,LRSTACK001,0.8849670296717272
train,WLOG005,NN001,0.9531552173643311
train,WLOG005,NN002,0.938477176568474
train,WLOG005,NN003,0.9348828273743386
train,WLOG005,NN004,0.9431638272394536
train,WLOG005,NN005,0.9193820188874888
train,WLOG005,NN006,0.9483116369254002
train,WLOG005,NN007,0.9307853672911075
train,WLOG005,NN008,0.9296860937734314
train,WLOG005,NN009,0.9261731478260512
train,WLOG005,NN010,0.9209344709451484
train,WLOG005,NN011,0.9379758972810971
train,WLOG005,NN012,0.9422668418754613
train,WLOG005,NN013,0.9388144985434577
train,WLOG005,NN014,0.9533239815108897
train,WLOG005,NN015,0.9520246992881919
train,WLOG005,NN016,0.9534871779687971
train,WLOG005,NN017,0.9506664369108395
train,WLOG005,NN018,0.9373678232631202
train,WLOG005,NN019,0.9398965651226328
train,WLOG005,NNSTACK001,0.8962454335563046
train,WLOG005,RASTACK001,0.6069612049043049
train,WLOG005,RF001,0.9556053092839429
train,WLOG005,RF002,0.9548903697733927
train,WLOG005,RF003,0.947821336959114
train,WLOG005,RF004,0.9476324336442685
train,WLOG005,RF005,0.7529240525405391
train,WLOG005,RFSTACK001,0.9594497074893248
train,WLOG005,RIDGESTACK001,0.9290097215448465
train,WLOG005,RLOG001,0.7386619008019798
train,WLOG005,RLOG002,0.7577149696457194
train,WLOG005,RLOG003,0.7583143029816336
train,WLOG005,RLOG004,0.7583831655023864
train,WLOG005,RLOG005,0.7388652079042514
train,WLOG005,RLOG006,0.75637059720172
train,WLOG005,RLOG007,0.7582209877632227
train,WLOG005,RLOG008,0.7583726606274082
train,WLOG005,T001,0.8778493671448194
train,WLOG005,T002,0.9267858480924305
train,WLOG005,T003,0.926009858565178
train,WLOG005,T004,0.9232586034899484
train,WLOG005,T005,0.9211754046925754
train,WLOG005,T006,0.7391491938656731
train,WLOG005,T007,0.7354143449603454
train,WLOG005,WASTACK001,0.9261586119889119
train,WLOG005,WASTACK002,0.9255717741667501
train,WLOG005,WASTACK003,0.9664042263385954
train,WLOG005,WASTACK004,0.9480714705837818
train,WLOG005,WGNB001,0.7628865671870662
train,WLOG005,WGNB002,0.76288656557965
train,WLOG005,WGNB003,0.7628865655941244
train,WLOG005,WGNB004,0.7628865657389396
train,WLOG005,WGNB005,0.7628865671870662
train,WLOG005,WGNB006,0.7628865816683519
train,WLOG005,WGNB007,0.7628867264884366
train,WLOG005,WGNB008,0.7628881753994644
train,WLOG005,WGNB009,0.7629027351829409
train,WLOG005,WGNB010,0.7630547902547937
train,WLOG005,WGNB011,0.8060078670496165
train,WLOG005,WGNB012,0.760454497299659
train,WLOG005,WGNB013,0.7615804980712685
train,WLOG005,WGNB014,0.7624764788277189
train,WLOG005,WLOG001,0.6492581073896293
train,WLOG005,WLOG002,0.8919455564267177
train,WLOG005,WLOG003,0.9661165598517732
train,WLOG005,WLOG004,0.9937819340500655
train,WLOG005,WLOG005,1.0
train,WLOG005,XGB001,0.9513670481031857
train,WLOG005,XGB002,0.9502569766778114
train,WLOG005,XGB003,0.968159521397918
train,WLOG005,XGB004,0.9700408095899268
train,WLOG005,XGBSTACK001,0.9373129607012373
train,XGB001,BLOG001,0.6356993118440629
train,XGB001,BLOG002,0.8669375292043519
train,XGB001,BLOG003,0.9231761148791773
train,XGB001,BLOG004,0.9473806201203413
train,XGB001,BLOG005,0.9529378557417992
train,XGB001,BNB001,0.904320338134941
train,XGB001,BNB002,0.8046692354475559
train,XGB001,BNB003,0.9043212543201222
train,XGB001,BNB004,0.8046726154856443
train,XGB001,BNB005,0.904322399367311
train,XGB001,BNB006,0.8046768404726468
train,XGB001,BNB007,0.9043258332816845
train,XGB001,BNB008,0.804689515029778
train,XGB001,BNB009,0.904331552390222
train,XGB001,BNB010,0.8047106379462811
train,XGB001,BNB011,0.9043429753631319
train,XGB001,BNB012,0.804752878740703
train,XGB001,BNB013,0.9043657608223261
train,XGB001,BNB014,0.8048373402229707
train,XGB001,BNB015,0.904433643086607
train,XGB001,BNB016,0.8050905646400756
train,XGB001,BNB017,0.9045452612906809
train,XGB001,BNB018,0.8055120754235182
train,XGB001,CAT001,0.9929735790735827
train,XGB001,CAT002,0.9922819977699795
train,XGB001,CAT003,0.9938120640961021
train,XGB001,CAT004,0.9937290095771116
train,XGB001,EASTACK001,0.9539066563750815
train,XGB001,ET001,0.8118765656807301
train,XGB001,ET002,0.8599496114726558
train,XGB001,ET003,0.8939092277988693
train,XGB001,ET004,0.7587113153972148
train,XGB001,ET005,0.7138673123961385
train,XGB001,GB001,0.9900137567119209
train,XGB001,GB002,0.9853740067821897
train,XGB001,GB003,0.9891597161563126
train,XGB001,GB004,0.9889430996397391
train,XGB001,GNB001,0.5369760083684035
train,XGB001,GNB007,0.5754445861550649
train,XGB001,GNB008,0.6735796482799228
train,XGB001,GNB009,0.5546233258630089
train,XGB001,GNB010,0.5044411704456027
train,XGB001,LASSOSTACK001,0.9640715460861904
train,XGB001,LGB001,0.9902367879394822
train,XGB001,LGB002,0.9808588593072599
train,XGB001,LGB003,0.9907621130985498
train,XGB001,LGB004,0.9909689356871134
train,XGB001,LRSTACK001,0.959525371388503
train,XGB001,NN001,0.9699909791564725
train,XGB001,NN002,0.9586111912352636
train,XGB001,NN003,0.9692525421298325
train,XGB001,NN004,0.9635284117156793
train,XGB001,NN005,0.904496069731926
train,XGB001,NN006,0.9707358205923784
train,XGB001,NN007,0.9719488955581956
train,XGB001,NN008,0.9700041525539096
train,XGB001,NN009,0.9729528112039532
train,XGB001,NN010,0.9570232755032236
train,XGB001,NN011,0.9577412472698247
train,XGB001,NN012,0.9572967172302553
train,XGB001,NN013,0.9633482345380615
train,XGB001,NN014,0.9583795208800245
train,XGB001,NN015,0.9631050311156804
train,XGB001,NN016,0.9581993144679499
train,XGB001,NN017,0.9666573730653064
train,XGB001,NN018,0.9689936985538163
train,XGB001,NN019,0.9705323396893955
train,XGB001,NNSTACK001,0.9635934056918004
train,XGB001,RASTACK001,0.6519937072784339
train,XGB001,RF001,0.9647048103678416
train,XGB001,RF002,0.9729242731732605
train,XGB001,RF003,0.9736037742285321
train,XGB001,RF004,0.9645161480413074
train,XGB001,RF005,0.8102637409378662
train,XGB001,RFSTACK001,0.9873874673657775
train,XGB001,RIDGESTACK001,0.9784964268089134
train,XGB001,RLOG001,0.726547746744416
train,XGB001,RLOG002,0.7559407801029954
train,XGB001,RLOG003,0.7581473739348784
train,XGB001,RLOG004,0.7583595854304033
train,XGB001,RLOG005,0.734065969736329
train,XGB001,RLOG006,0.755350350563301
train,XGB001,RLOG007,0.7580910420560943
train,XGB001,RLOG008,0.7583546598185863
train,XGB001,T001,0.895113181961188
train,XGB001,T002,0.9458163897738013
train,XGB001,T003,0.9481750084208522
train,XGB001,T004,0.9456998275295956
train,XGB001,T005,0.9486226829428943
train,XGB001,T006,0.7922523537483762
train,XGB001,T007,0.7944381113442387
train,XGB001,WASTACK001,0.9542530765391257
train,XGB001,WASTACK002,0.9540424116728935
train,XGB001,WASTACK003,0.9742420561602674
train,XGB001,WASTACK004,0.9922819977699795
train,XGB001,WGNB001,0.8216941473426169
train,XGB001,WGNB002,0.8216941460198222
train,XGB001,WGNB003,0.8216941460317326
train,XGB001,WGNB004,0.8216941461509102
train,XGB001,WGNB005,0.8216941473426169
train,XGB001,WGNB006,0.8216941592597868
train,XGB001,WGNB007,0.8216942784399678
train,XGB001,WGNB008,0.8216954710851063
train,XGB001,WGNB009,0.8217074824062897
train,XGB001,WGNB010,0.8218362160500435
train,XGB001,WGNB011,0.8295175332312882
train,XGB001,WGNB012,0.812818414058099
train,XGB001,WGNB013,0.818936865250423
train,XGB001,WGNB014,0.8207457254341127
train,XGB001,WLOG001,0.6352210613503272
train,XGB001,WLOG002,0.8654397740732663
train,XGB001,WLOG003,0.922516667264434
train,XGB001,WLOG004,0.9456839292269348
train,XGB001,WLOG005,0.9513670481031857
train,XGB001,XGB001,1.0
train,XGB001,XGB002,0.998854794149654
train,XGB001,XGB003,0.9928453541637672
train,XGB001,XGB004,0.9916842479080746
train,XGB001,XGBSTACK001,0.9868812196242976
train,XGB002,BLOG001,0.6364671911121437
train,XGB002,BLOG002,0.8677451059554506
train,XGB002,BLOG003,0.9224883712588644
train,XGB002,BLOG004,0.9463428359932797
train,XGB002,BLOG005,0.9516316697870535
train,XGB002,BNB001,0.9044006167925299
train,XGB002,BNB002,0.8053964181820604
train,XGB002,BNB003,0.904401540476019
train,XGB002,BNB004,0.8053998193916554
train,XGB002,BNB005,0.9044026948882907
train,XGB002,BNB006,0.8054040708380066
train,XGB002,BNB007,0.9044061568460133
train,XGB002,BNB008,0.8054168247396071
train,XGB002,BNB009,0.9044119225207231
train,XGB002,BNB010,0.8054380797850597
train,XGB002,BNB011,0.9044234379798288
train,XGB002,BNB012,0.8054805844190799
train,XGB002,BNB013,0.9044464058390805
train,XGB002,BNB014,0.8055655719134202
train,XGB002,BNB015,0.9045148149730828
train,XGB002,BNB016,0.8058203611597115
train,XGB002,BNB017,0.9046272450841242
train,XGB002,BNB018,0.8062444368058828
train,XGB002,CAT001,0.9932825864100395
train,XGB002,CAT002,0.9928988375633228
train,XGB002,CAT003,0.99419255953265
train,XGB002,CAT004,0.9940780363506834
train,XGB002,EASTACK001,0.9546849615875951
train,XGB002,ET001,0.8118079230139882
train,XGB002,ET002,0.8600806715115985
train,XGB002,ET003,0.8940728410180989
train,XGB002,ET004,0.7593317747516213
train,XGB002,ET005,0.7146467086001775
train,XGB002,GB001,0.9907656904702197
train,XGB002,GB002,0.9863866503422669
train,XGB002,GB003,0.9900481295403423
train,XGB002,GB004,0.9897061696842901
train,XGB002,GNB001,0.5364641452042032
train,XGB002,GNB007,0.5754744310239885
train,XGB002,GNB008,0.6731822026936581
train,XGB002,GNB009,0.5536212677030508
train,XGB002,GNB010,0.5037919533535691
train,XGB002,LASSOSTACK001,0.9647276145846425
train,XGB002,LGB001,0.991169136571212
train,XGB002,LGB002,0.9820694239779706
train,XGB002,LGB003,0.9916728537614579
train,XGB002,LGB004,0.9919698599455918
train,XGB002,LRSTACK001,0.960239784880939
train,XGB002,NN001,0.9702715744423516
train,XGB002,NN002,0.959234445200865
train,XGB002,NN003,0.9703716831777713
train,XGB002,NN004,0.9642487971172843
train,XGB002,NN005,0.9042716816026487
train,XGB002,NN006,0.9710580607132094
train,XGB002,NN007,0.9730022225333457
train,XGB002,NN008,0.971058292582034
train,XGB002,NN009,0.9737193237572263
train,XGB002,NN010,0.9579582066742022
train,XGB002,NN011,0.9583266899209553
train,XGB002,NN012,0.9577259651727259
train,XGB002,NN013,0.9640739452175044
train,XGB002,NN014,0.9589773681340935
train,XGB002,NN015,0.9635399818565688
train,XGB002,NN016,0.9585372687791024
train,XGB002,NN017,0.9668109592203535
train,XGB002,NN018,0.9696674279803736
train,XGB002,NN019,0.9714640918546458
train,XGB002,NNSTACK001,0.9641421682930453
train,XGB002,RASTACK001,0.6530482869040276
train,XGB002,RF001,0.9648684914570862
train,XGB002,RF002,0.9732016630457646
train,XGB002,RF003,0.9739578605283264
train,XGB002,RF004,0.9647700028316838
train,XGB002,RF005,0.8111880732987644
train,XGB002,RFSTACK001,0.9878686675024786
train,XGB002,RIDGESTACK001,0.9790122286837993
train,XGB002,RLOG001,0.7262384283216072
train,XGB002,RLOG002,0.7561346453578104
train,XGB002,RLOG003,0.7583691774203627
train,XGB002,RLOG004,0.7585837011825377
train,XGB002,RLOG005,0.7337712617434968
train,XGB002,RLOG006,0.755496078255066
train,XGB002,RLOG007,0.7583077112132064
train,XGB002,RLOG008,0.7585777440747291
train,XGB002,T001,0.8961741500499768
train,XGB002,T002,0.946511944306741
train,XGB002,T003,0.9492716283420849
train,XGB002,T004,0.9460212038736854
train,XGB002,T005,0.9493195046480987
train,XGB002,T006,0.7930976487985909
train,XGB002,T007,0.7955098135911288
train,XGB002,WASTACK001,0.9550466196107201
train,XGB002,WASTACK002,0.9548492893291606
train,XGB002,WASTACK003,0.9744320377472665
train,XGB002,WASTACK004,0.9928988375633228
train,XGB002,WGNB001,0.8240873852149597
train,XGB002,WGNB002,0.8240873838516237
train,XGB002,WGNB003,0.8240873838639008
train,XGB002,WGNB004,0.8240873839867436
train,XGB002,WGNB005,0.8240873852149597
train,XGB002,WGNB006,0.8240873974973759
train,XGB002,WGNB007,0.8240875203302519
train,XGB002,WGNB008,0.8240887495237789
train,XGB002,WGNB009,0.8241011285572932
train,XGB002,WGNB010,0.8242338431179519
train,XGB002,WGNB011,0.8298349229000769
train,XGB002,WGNB012,0.8154749123286749
train,XGB002,WGNB013,0.821473825150799
train,XGB002,WGNB014,0.8231401035308765
train,XGB002,WLOG001,0.6360294349733163
train,XGB002,WLOG002,0.8663193429952007
train,XGB002,WLOG003,0.9218865117865968
train,XGB002,WLOG004,0.9447772519696626
train,XGB002,WLOG005,0.9502569766778114
train,XGB002,XGB001,0.998854794149654
train,XGB002,XGB002,1.0
train,XGB002,XGB003,0.9923627234946408
train,XGB002,XGB004,0.9911421179639908
train,XGB002,XGBSTACK001,0.9876736237697326
train,XGB003,BLOG001,0.6426637074049523
train,XGB003,BLOG002,0.8801813503327154
train,XGB003,BLOG003,0.9383953824899707
train,XGB003,BLOG004,0.9659624565082119
train,XGB003,BLOG005,0.9710160213627912
train,XGB003,BNB001,0.9016129640686983
train,XGB003,BNB002,0.7983167433201864
train,XGB003,BNB003,0.9016138825697478
train,XGB003,BNB004,0.7983199172023575
train,XGB003,BNB005,0.9016150305906857
train,XGB003,BNB006,0.7983238845506395
train,XGB003,BNB007,0.9016184739520521
train,XGB003,BNB008,0.798335786565809
train,XGB003,BNB009,0.9016242105559387
train,XGB003,BNB010,0.7983556231585006
train,XGB003,BNB011,0.9016356750684326
train,XGB003,BNB012,0.7983952959675235
train,XGB003,BNB013,0.901658569685291
train,XGB003,BNB014,0.7984746400462855
train,XGB003,BNB015,0.9017269856968935
train,XGB003,BNB016,0.7987126591468348
train,XGB003,BNB017,0.9018401659936571
train,XGB003,BNB018,0.7991093068910538
train,XGB003,CAT001,0.9898163645083408
train,XGB003,CAT002,0.9857345611459932
train,XGB003,CAT003,0.9911669323648824
train,XGB003,CAT004,0.9920573976386919
train,XGB003,EASTACK001,0.9537935438964591
train,XGB003,ET001,0.8203135152754653
train,XGB003,ET002,0.867348183406819
train,XGB003,ET003,0.900445369368345
train,XGB003,ET004,0.763733185158084
train,XGB003,ET005,0.7163922933815118
train,XGB003,GB001,0.9849471638869652
train,XGB003,GB002,0.9776348363197847
train,XGB003,GB003,0.9845212514691063
train,XGB003,GB004,0.9852233584390085
train,XGB003,GNB001,0.5461270955093204
train,XGB003,GNB007,0.5872547401686469
train,XGB003,GNB008,0.6810547170698866
train,XGB003,GNB009,0.5648187414850409
train,XGB003,GNB010,0.5151367190098278
train,XGB003,LASSOSTACK001,0.9482372698007325
train,XGB003,LGB001,0.980347926299366
train,XGB003,LGB002,0.9677918074224992
train,XGB003,LGB003,0.9822094435868808
train,XGB003,LGB004,0.9836135559886638
train,XGB003,LRSTACK001,0.9423826569861034
train,XGB003,NN001,0.9730198599937372
train,XGB003,NN002,0.9613896839647557
train,XGB003,NN003,0.965283477974218
train,XGB003,NN004,0.9652587250128039
train,XGB003,NN005,0.9145792104837763
train,XGB003,NN006,0.9732881997332871
train,XGB003,NN007,0.9675770266093848
train,XGB003,NN008,0.9667664448743324
train,XGB003,NN009,0.9678550812214152
train,XGB003,NN010,0.9552128437865638
train,XGB003,NN011,0.9607867579541511
train,XGB003,NN012,0.9620844895790047
train,XGB003,NN013,0.9650780897872266
train,XGB003,NN014,0.9629732242265965
train,XGB003,NN015,0.9661362725533303
train,XGB003,NN016,0.9630479896681539
train,XGB003,NN017,0.9683248139386491
train,XGB003,NN018,0.969039523907658
train,XGB003,NN019,0.9696147342418487
train,XGB003,NNSTACK001,0.9484762220365875
train,XGB003,RASTACK001,0.6501653649359594
train,XGB003,RF001,0.9704616684231111
train,XGB003,RF002,0.9758794147979819
train,XGB003,RF003,0.9744698759340631
train,XGB003,RF004,0.9689646091210531
train,XGB003,RF005,0.8061707947348061
train,XGB003,RFSTACK001,0.9862970098159226
train,XGB003,RIDGESTACK001,0.9695723053151396
train,XGB003,RLOG001,0.7350501193792963
train,XGB003,RLOG002,0.7623466909234752
train,XGB003,RLOG003,0.7641815071608888
train,XGB003,RLOG004,0.7643569546666587
train,XGB003,RLOG005,0.7417803436006748
train,XGB003,RLOG006,0.7617243874041925
train,XGB003,RLOG007,0.7641294429910723
train,XGB003,RLOG008,0.7643510478401356
train,XGB003,T001,0.8960664773215268
train,XGB003,T002,0.9472342771264997
train,XGB003,T003,0.9462269404006752
train,XGB003,T004,0.9469514682638303
train,XGB003,T005,0.947611477447551
train,XGB003,T006,0.7893572229978293
train,XGB003,T007,0.789304500653198
train,XGB003,WASTACK001,0.95385627822881
train,XGB003,WASTACK002,0.9535515087103731
train,XGB003,WASTACK003,0.9783975542523968
train,XGB003,WASTACK004,0.9857345611459932
train,XGB003,WGNB001,0.8121690246500136
train,XGB003,WGNB002,0.8121690234018119
train,XGB003,WGNB003,0.8121690234130513
train,XGB003,WGNB004,0.8121690235255039
train,XGB003,WGNB005,0.8121690246500136
train,XGB003,WGNB006,0.812169035895109
train,XGB003,WGNB007,0.812169148354156
train,XGB003,WGNB008,0.8121702737484919
train,XGB003,WGNB009,0.8121816083535766
train,XGB003,WGNB010,0.8123029401294247
train,XGB003,WGNB011,0.8292927419777765
train,XGB003,WGNB012,0.8034438556522507
train,XGB003,WGNB013,0.8095809546556567
train,XGB003,WGNB014,0.8112300364737212
train,XGB003,WLOG001,0.6420561236176224
train,XGB003,WLOG002,0.8786022345383762
train,XGB003,WLOG003,0.9372896584611013
train,XGB003,WLOG004,0.9628729624849668
train,XGB003,WLOG005,0.968159521397918
train,XGB003,XGB001,0.9928453541637672
train,XGB003,XGB002,0.9923627234946408
train,XGB003,XGB003,1.0
train,XGB003,XGB004,0.9994535910527031
train,XGB003,XGBSTACK001,0.9779597985099403
train,XGB004,BLOG001,0.6427036284036111
train,XGB004,BLOG002,0.8816559340152317
train,XGB004,BLOG003,0.9404765401272994
train,XGB004,BLOG004,0.9676275202458918
train,XGB004,BLOG005,0.973041387687824
train,XGB004,BNB001,0.9021930649899297
train,XGB004,BNB002,0.7971935171235435
train,XGB004,BNB003,0.902194013268303
train,XGB004,BNB004,0.7971966615765652
train,XGB004,BNB005,0.9021951985232003
train,XGB004,BNB006,0.7972005921522706
train,XGB004,BNB007,0.9021987536683069
train,XGB004,BNB008,0.7972123839424061
train,XGB004,BNB009,0.9022046768512423
train,XGB004,BNB010,0.7972320371351302
train,XGB004,BNB011,0.9022165155434423
train,XGB004,BNB012,0.7972713442983644
train,XGB004,BNB013,0.9022401625926553
train,XGB004,BNB014,0.7973499616837644
train,XGB004,BNB015,0.9023108682180947
train,XGB004,BNB016,0.7975858371147047
train,XGB004,BNB017,0.9024279705214396
train,XGB004,BNB018,0.7979790310333783
train,XGB004,CAT001,0.9890592937473163
train,XGB004,CAT002,0.9847104276971322
train,XGB004,CAT003,0.99033678461324
train,XGB004,CAT004,0.9913725505589348
train,XGB004,EASTACK001,0.9542088081314367
train,XGB004,ET001,0.8218451161645149
train,XGB004,ET002,0.8685692687441299
train,XGB004,ET003,0.9015458822734014
train,XGB004,ET004,0.7642116288249678
train,XGB004,ET005,0.7164454964823416
train,XGB004,GB001,0.9842075803203122
train,XGB004,GB002,0.9767120888478108
train,XGB004,GB003,0.9839323866676507
train,XGB004,GB004,0.9847252194540258
train,XGB004,GNB001,0.5478016953578011
train,XGB004,GNB007,0.5898510044349659
train,XGB004,GNB008,0.6818482183858884
train,XGB004,GNB009,0.5663780652287085
train,XGB004,GNB010,0.5168260542896563
train,XGB004,LASSOSTACK001,0.945952672188602
train,XGB004,LGB001,0.9789739914465395
train,XGB004,LGB002,0.9660915275225579
train,XGB004,LGB003,0.9809145197287495
train,XGB004,LGB004,0.9825754637658858
train,XGB004,LRSTACK001,0.9400419738430462
train,XGB004,NN001,0.9732395328020507
train,XGB004,NN002,0.9612693013172869
train,XGB004,NN003,0.9651644095080012
train,XGB004,NN004,0.9654750701864576
train,XGB004,NN005,0.9165211782414917
train,XGB004,NN006,0.9733480972270269
train,XGB004,NN007,0.9666255510563605
train,XGB004,NN008,0.9658808874944046
train,XGB004,NN009,0.967334436745685
train,XGB004,NN010,0.9550935604187414
train,XGB004,NN011,0.9607404211145318
train,XGB004,NN012,0.9623802567586552
train,XGB004,NN013,0.9646079382106533
train,XGB004,NN014,0.9636974458033357
train,XGB004,NN015,0.9666206930482361
train,XGB004,NN016,0.9637740248575895
train,XGB004,NN017,0.9687247683714265
train,XGB004,NN018,0.9690438843034264
train,XGB004,NN019,0.9695944695673849
train,XGB004,NNSTACK001,0.9461430247252463
train,XGB004,RASTACK001,0.6493518792040469
train,XGB004,RF001,0.9710777915348087
train,XGB004,RF002,0.9764380066377008
train,XGB004,RF003,0.9747893336333113
train,XGB004,RF004,0.9698852095667
train,XGB004,RF005,0.8053768297012106
train,XGB004,RFSTACK001,0.9860556157225059
train,XGB004,RIDGESTACK001,0.9682424787900394
train,XGB004,RLOG001,0.7367697147393746
train,XGB004,RLOG002,0.7637596616601992
train,XGB004,RLOG003,0.7655735431459326
train,XGB004,RLOG004,0.765748488701406
train,XGB004,RLOG005,0.7433941728672652
train,XGB004,RLOG006,0.7631525189100622
train,XGB004,RLOG007,0.765524668981503
train,XGB004,RLOG008,0.7657430626044722
train,XGB004,T001,0.8980255306021002
train,XGB004,T002,0.9476661890623426
train,XGB004,T003,0.9461324248097978
train,XGB004,T004,0.9473546128140035
train,XGB004,T005,0.9476069065161566
train,XGB004,T006,0.7885053327543893
train,XGB004,T007,0.7884274745969868
train,XGB004,WASTACK001,0.9542150010913762
train,XGB004,WASTACK002,0.9539055245713104
train,XGB004,WASTACK003,0.9790178167783326
train,XGB004,WASTACK004,0.9847104276971322
train,XGB004,WGNB001,0.8127796719464407
train,XGB004,WGNB002,0.8127796706332082
train,XGB004,WGNB003,0.812779670645036
train,XGB004,WGNB004,0.8127796707633552
train,XGB004,WGNB005,0.8127796719464407
train,XGB004,WGNB006,0.8127796837773712
train,XGB004,WGNB007,0.8127798020951943
train,XGB004,WGNB008,0.8127809860973686
train,XGB004,WGNB009,0.8127929087578937
train,XGB004,WGNB010,0.8129202705523435
train,XGB004,WGNB011,0.8290932928210765
train,XGB004,WGNB012,0.8044570247125197
train,XGB004,WGNB013,0.8103012465682758
train,XGB004,WGNB014,0.8118866685635434
train,XGB004,WLOG001,0.642070615051516
train,XGB004,WLOG002,0.880077391233558
train,XGB004,WLOG003,0.9392191139194472
train,XGB004,WLOG004,0.9644407175191728
train,XGB004,WLOG005,0.9700408095899268
train,XGB004,XGB001,0.9916842479080746
train,XGB004,XGB002,0.9911421179639908
train,XGB004,XGB003,0.9994535910527031
train,XGB004,XGB004,1.0
train,XGB004,XGBSTACK001,0.9766737935112659
train,XGBSTACK001,BLOG001,0.6293940433815328
train,XGBSTACK001,BLOG002,0.8566104086013581
train,XGBSTACK001,BLOG003,0.9115999732950845
train,XGBSTACK001,BLOG004,0.9323872221143041
train,XGBSTACK001,BLOG005,0.937015828088689
train,XGBSTACK001,BNB001,0.9002190698380408
train,XGBSTACK001,BNB002,0.8108265171404923
train,XGBSTACK001,BNB003,0.9002198122394229
train,XGBSTACK001,BNB004,0.8108299914811572
train,XGBSTACK001,BNB005,0.9002207400012614
train,XGBSTACK001,BNB006,0.8108343342989494
train,XGBSTACK001,BNB007,0.9002235216890665
train,XGBSTACK001,BNB008,0.8108473620324204
train,XGBSTACK001,BNB009,0.9002281525189967
train,XGBSTACK001,BNB010,0.8108690725234735
train,XGBSTACK001,BNB011,0.9002373943107947
train,XGBSTACK001,BNB012,0.8109124845241219
train,XGBSTACK001,BNB013,0.9002557989498818
train,XGBSTACK001,BNB014,0.8109992726850036
train,XGBSTACK001,BNB015,0.9003103918663816
train,XGBSTACK001,BNB016,0.8112593520231121
train,XGBSTACK001,BNB017,0.9003993767168877
train,XGBSTACK001,BNB018,0.8116918754687273
train,XGBSTACK001,CAT001,0.9923547325331936
train,XGBSTACK001,CAT002,0.9958841700481339
train,XGBSTACK001,CAT003,0.9919685703958592
train,XGBSTACK001,CAT004,0.9911682271517398
train,XGBSTACK001,EASTACK001,0.9552170836116788
train,XGBSTACK001,ET001,0.8056447652929686
train,XGBSTACK001,ET002,0.8545825816530095
train,XGBSTACK001,ET003,0.8888576734854617
train,XGBSTACK001,ET004,0.7544616440078805
train,XGBSTACK001,ET005,0.7121887942831562
train,XGBSTACK001,GB001,0.9827945378239404
train,XGBSTACK001,GB002,0.9810112765369858
train,XGBSTACK001,GB003,0.9814915215801003
train,XGBSTACK001,GB004,0.9812075111347168
train,XGBSTACK001,GNB001,0.5319667654464805
train,XGBSTACK001,GNB007,0.5727816200978826
train,XGBSTACK001,GNB008,0.6697079652643222
train,XGBSTACK001,GNB009,0.5513969915766218
train,XGBSTACK001,GNB010,0.5006388962790813
train,XGBSTACK001,LASSOSTACK001,0.9747388008020109
train,XGBSTACK001,LGB001,0.9858289248258852
train,XGBSTACK001,LGB002,0.9795802636317573
train,XGBSTACK001,LGB003,0.9849782706874084
train,XGBSTACK001,LGB004,0.9847064096230309
train,XGBSTACK001,LRSTACK001,0.9706430131805156
train,XGBSTACK001,NN001,0.9686611825082615
train,XGBSTACK001,NN002,0.9585751749954324
train,XGBSTACK001,NN003,0.971222456692097
train,XGBSTACK001,NN004,0.9650451517816823
train,XGBSTACK001,NN005,0.8987826071046068
train,XGBSTACK001,NN006,0.9699027893885325
train,XGBSTACK001,NN007,0.9755428002615973
train,XGBSTACK001,NN008,0.9736680311834315
train,XGBSTACK001,NN009,0.9747348822981415
train,XGBSTACK001,NN010,0.9564740168454029
train,XGBSTACK001,NN011,0.9574326617944106
train,XGBSTACK001,NN012,0.9542883948785558
train,XGBSTACK001,NN013,0.9630973777021479
train,XGBSTACK001,NN014,0.959610549281688
train,XGBSTACK001,NN015,0.9634749754560822
train,XGBSTACK001,NN016,0.9575079875322142
train,XGBSTACK001,NN017,0.9662437786582897
train,XGBSTACK001,NN018,0.9686546269730256
train,XGBSTACK001,NN019,0.9711367179937825
train,XGBSTACK001,NNSTACK001,0.9758700071050017
train,XGBSTACK001,RASTACK001,0.6549601934242008
train,XGBSTACK001,RF001,0.957216735352011
train,XGBSTACK001,RF002,0.9674299187101325
train,XGBSTACK001,RF003,0.968789864462068
train,XGBSTACK001,RF004,0.9580710529237466
train,XGBSTACK001,RF005,0.8125399650005773
train,XGBSTACK001,RFSTACK001,0.9880541276860492
train,XGBSTACK001,RIDGESTACK001,0.984501661501761
train,XGBSTACK001,RLOG001,0.719335832600235
train,XGBSTACK001,RLOG002,0.7519016019260529
train,XGBSTACK001,RLOG003,0.7544824564328348
train,XGBSTACK001,RLOG004,0.7547338701911723
train,XGBSTACK001,RLOG005,0.7269573437804331
train,XGBSTACK001,RLOG006,0.7510937370914635
train,XGBSTACK001,RLOG007,0.7544007297642737
train,XGBSTACK001,RLOG008,0.7547260511048847
train,XGBSTACK001,T001,0.8911605630506126
train,XGBSTACK001,T002,0.9449964081278261
train,XGBSTACK001,T003,0.948784151139981
train,XGBSTACK001,T004,0.9436591861965807
train,XGBSTACK001,T005,0.9470536923315238
train,XGBSTACK001,T006,0.7954921458135945
train,XGBSTACK001,T007,0.7980525876938055
train,XGBSTACK001,WASTACK001,0.9557198722541493
train,XGBSTACK001,WASTACK002,0.9555891963556946
train,XGBSTACK001,WASTACK003,0.9712960005751389
train,XGBSTACK001,WASTACK004,0.9958841700481338
